Bundle_ID,Discount_Level,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,ROI
BNDL_W71A9N,39,36824.43,114,1.0,87.92649336323738
BNDL_W71VB1,13,90145.82,114,3.0,98.35599698355398
BNDL_W7FXAP,30,61116.85,12,2.0,99.41096440670617
BNDL_W7GBJN,28,95653.94,133,1.0,96.10679915537196
BNDL_W7TXS2,58,11149.38,160,3.0,16.76667222751399
BNDL_W7UXSL,33,73737.86,68,2.0,96.95678719181706
BNDL_W7W1YU,41,58685.44,68,4.0,95.24924751352295
BNDL_W7YTSJ,46,61683.0,25,2.0,98.1356289415236
BNDL_W7ZA9L,57,67349.86,83,4.0,92.97548651177597
BNDL_W801NY,31,24042.25,95,2.0,87.75073048487559
BNDL_W82ZR6,20,54291.24,70,2.0,97.42131511455624
BNDL_W8731E,22,31617.85,189,1.0,86.8492006888514
BNDL_W8BUTG,29,4773.82,160,2.0,2.8032058184011905
BNDL_W8HBGX,18,51877.74,87,1.0,96.98136426143468
BNDL_W8JPR9,49,19167.01,192,2.0,50.91566185857887
BNDL_W8XME5,36,31082.91,173,3.0,79.96326598764402
BNDL_W99ZCK,60,89425.03,88,2.0,94.09561282786262
BNDL_W9C4CG,45,10011.07,29,3.0,86.96443037557424
BNDL_W9EM1H,15,57992.75,1,3.0,99.97413469787172
BNDL_W9G1GP,23,17929.16,168,2.0,78.44851627181642
BNDL_W9SUUS,64,82656.92,59,4.0,95.43171944950284
BNDL_W9TMHH,67,33163.34,85,2.0,82.82742329331123
BNDL_W9V9HZ,53,19299.52,145,1.0,60.18035681716437
BNDL_W9W017,15,73713.3,158,1.0,96.78484072752136
BNDL_W9XMK1,27,49882.89,109,4.0,94.10018144498044
BNDL_WA1Y2X,10,17345.6,127,4.0,92.6782584632414
BNDL_WA58WZ,22,41875.44,49,3.0,97.42569869116599
BNDL_WA7UJO,25,16013.9,185,1.0,71.11884050730927
BNDL_WAC9BB,35,78803.73,57,1.0,97.46839394531199
BNDL_WAGBCE,51,52882.79,111,3.0,89.2951941453921
BNDL_WAIOZO,38,29761.74,107,4.0,86.33816436807794
BNDL_WAWGPX,23,27951.13,133,2.0,89.05589863450959
BNDL_WAY8V5,21,84322.01,96,1.0,97.60916515154229
BNDL_WBMOV3,31,20427.54,117,1.0,82.24455808188358
BNDL_WBMYU2,28,63794.81,130,3.0,94.29420669173558
BNDL_WC2SAX,64,17454.24,194,2.0,28.865421811548376
BNDL_WC44B7,51,13619.88,85,4.0,68.17152574031489
BNDL_WD3FQ0,26,35779.98,2,2.0,99.85466733072516
BNDL_WD81S3,28,53277.53,9,2.0,99.5270050995232
BNDL_WD8CDA,10,49659.16,148,2.0,97.01968378039419
BNDL_WD8GHK,62,40339.54,80,4.0,87.70437144300604
BNDL_WDBMHH,36,41233.5,127,4.0,88.91192840772672
BNDL_WDBO9D,64,2405.58,86,2.0,-128.80137014773985
BNDL_WDE89D,21,13730.53,189,3.0,71.09361401198643
BNDL_WDEUN5,18,63265.02,34,2.0,99.03264078633026
BNDL_WDFKHB,38,19084.76,14,2.0,97.212435472073
BNDL_WDL4AU,35,47849.08,136,3.0,90.0520553373231
BNDL_WDP0BS,41,2727.69,128,2.0,-92.39722989049342
BNDL_WDPYHH,55,76368.52,161,2.0,88.40490820039462
BNDL_WDQJU1,43,23324.5,80,3.0,85.25155951896075
BNDL_WDT3FN,58,76503.23,115,1.0,91.28141386971504
BNDL_WDTNZD,57,32362.02,13,1.0,97.71027890100802
BNDL_WDXDQS,11,5985.31,65,3.0,88.05408575328596
BNDL_WDZT2A,40,9660.09,60,2.0,75.15551097350026
BNDL_WE1CXB,53,36811.7,93,1.0,86.6102353327882
BNDL_WE28VS,33,39475.04,95,1.0,92.05827277185786
BNDL_WE7B6S,44,55514.14,66,1.0,94.76890031981041
BNDL_WEDPCW,43,46153.86,8,2.0,99.25466689026659
BNDL_WEIH4T,64,94697.12,180,1.0,87.83489930844782
BNDL_WERQD5,13,32025.87,72,3.0,97.077362769536
BNDL_WF3V9J,35,91328.14,155,2.0,94.05988121514355
BNDL_WF8U5L,18,27514.58,195,2.0,87.24312709843291
BNDL_WFDMGZ,23,86783.69,186,4.0,95.07050230290969
BNDL_WFF4JC,41,89465.78,64,4.0,97.06703501606984
BNDL_WFLGIK,21,5670.73,16,1.0,94.07483692575735
BNDL_WFWZGC,54,94073.93,57,1.0,96.72810522532652
BNDL_WG1314,26,83220.54,33,1.0,98.9690045270074
BNDL_WG7O60,54,96058.04,96,3.0,94.60326277737917
BNDL_WG8X38,41,55133.42,179,4.0,86.68865454020447
BNDL_WGGDV0,21,58350.61,26,4.0,99.06427713437786
BNDL_WGHZBG,13,4559.11,189,4.0,46.107902638892234
BNDL_WGMS1M,47,60011.28,79,1.0,93.81282985465398
BNDL_WGNY5M,54,92606.99,54,1.0,96.85120961171505
BNDL_WGSFIM,37,60523.86,153,2.0,90.6466639768184
BNDL_WGVK8K,29,18802.62,129,4.0,80.10383659298545
BNDL_WH488P,24,97576.66,60,3.0,98.52423725099835
BNDL_WH7RUM,39,65788.42,188,3.0,88.85518150458698
BNDL_WHA208,29,45162.26,175,1.0,88.76274127999795
BNDL_WHAWVB,50,91202.02,141,3.0,92.26990805686101
BNDL_WHLA3B,42,30478.84,151,1.0,79.19212148493841
BNDL_WHU6ZS,37,83435.85,29,4.0,98.71398205927069
BNDL_WHWMYK,48,91419.48,183,3.0,90.39154455921211
BNDL_WHYNHR,43,55283.85,140,2.0,89.11074391526638
BNDL_WI3E80,28,22765.99,39,4.0,95.20337134471201
BNDL_WIAEJX,41,9237.53,75,2.0,66.7118807733236
BNDL_WINZMU,59,74470.29,1,3.0,99.9207737743468
BNDL_WIOWFQ,32,93097.89,135,3.0,95.35972297546164
BNDL_WIPQCV,42,6857.32,40,2.0,75.50063290031675
BNDL_WIRQQG,18,77698.98,37,2.0,99.14284589064104
BNDL_WIX0Q8,18,35648.31,184,3.0,90.70923698767207
BNDL_WJ33EB,37,28383.34,126,2.0,83.57487173813935
BNDL_WJ73Z7,36,14028.58,33,3.0,91.53157340229731
BNDL_WJ9K19,46,27348.57,176,4.0,70.39698967807092
BNDL_WJBEI4,51,56103.74,128,1.0,88.3644120694984
BNDL_WJDC0Z,55,58576.43,53,3.0,95.02359566808698
BNDL_WJHIMA,17,61912.09,168,2.0,95.38700761030681
BNDL_WJHXX3,17,68225.21,14,3.0,99.65115534272448
BNDL_WJPY8U,67,88811.81,128,3.0,90.34362659650783
BNDL_WJQUWP,44,69181.36,197,1.0,87.47061347160565
BNDL_WJWZJ3,11,71177.2,163,2.0,97.48093490612162
BNDL_WJYNK2,47,48588.91,71,2.0,93.13217769239935
BNDL_WK344S,11,80733.06,187,3.0,97.45209707150948
BNDL_WK6CFV,29,9039.06,82,4.0,73.69195469440406
BNDL_WKBFFZ,35,16497.14,166,3.0,64.78177429542332
BNDL_WKMCRZ,45,4809.32,29,1.0,72.86518676236973
BNDL_WKOKXB,57,67333.86,90,2.0,92.38124771103276
BNDL_WLB1UP,20,22553.81,43,1.0,96.18689702538063
BNDL_WLIYGF,51,90313.63,59,2.0,96.66827698100498
BNDL_WLPCMB,38,13892.55,95,1.0,74.01484968562286
BNDL_WLPZKC,18,27754.01,124,2.0,91.9579188737051
BNDL_WLS944,57,47785.77,110,2.0,86.87893906491409
BNDL_WLUOT6,43,47975.62,104,2.0,90.67859883832664
BNDL_WLW1ZP,45,76760.82,17,1.0,99.00339782717276
BNDL_WM0VA0,62,34578.81,117,4.0,79.02183447030133
BNDL_WM4UI8,45,33287.89,170,3.0,77.01866955220052
BNDL_WM6IHS,25,91451.33,33,2.0,99.09788080720094
BNDL_WMCGSF,58,17561.58,46,1.0,84.80774508899542
BNDL_WMIT1E,21,33448.53,22,2.0,98.61877338107236
BNDL_WMMOMD,56,59621.22,194,1.0,81.77829973958937
BNDL_WMOSJ4,62,89196.73,54,2.0,96.24649917098978
BNDL_WN0134,39,75642.29,174,4.0,91.02882792152378
BNDL_WN28GT,56,63876.35,46,1.0,95.96720852083752
BNDL_WN2TOG,34,1767.02,112,4.0,-115.50406899752126
BNDL_WN9PL2,61,23488.09,34,2.0,91.16999296239072
BNDL_WNMECR,27,27144.56,24,1.0,97.61278134550717
BNDL_WNO0ZC,14,49965.22,144,4.0,95.96519338852106
BNDL_WNVVPV,50,17683.91,80,1.0,77.38056798524761
BNDL_WO124F,30,30475.37,70,3.0,93.1091894864607
BNDL_WO16I6,38,48044.5,49,4.0,96.12442631310556
BNDL_WO2Y3K,63,35087.38,196,2.0,64.80785969200322
BNDL_WO92X7,33,92264.69,192,3.0,93.13280085805306
BNDL_WODN1V,41,12242.15,177,2.0,40.721196848592776
BNDL_WOHLR2,16,7778.81,170,4.0,65.03321202086181
BNDL_WOJOZF,26,77389.17,64,4.0,97.84982834161421
BNDL_WOLO4E,13,8114.09,138,2.0,77.89031179097101
BNDL_WOMTBR,23,29372.7,2,1.0,99.84339199324543
BNDL_WOOSCA,27,55405.61,192,2.0,90.64354674553714
BNDL_WOS404,37,82535.98,129,1.0,94.21706751407083
BNDL_WOTNDK,44,31685.56,191,3.0,73.47687716423506
BNDL_WP2973,50,15620.41,65,1.0,79.19388799653785
BNDL_WP36DE,66,21504.06,20,1.0,93.86162427002157
BNDL_WP9PH7,15,77271.42,137,1.0,97.34054324354334
BNDL_WPE1Y3,64,55355.36,61,4.0,92.94738576354665
BNDL_WPI8XV,54,83930.99,116,4.0,92.53672570763194
BNDL_WPL3ST,64,63875.46,102,2.0,89.78011273813135
BNDL_WPP8N6,69,33371.97,2,3.0,99.58647931182966
BNDL_WPXEP0,33,47565.29,161,1.0,88.83009017710182
BNDL_WQ7GW0,52,26274.79,90,4.0,82.18824964918844
BNDL_WQ81UM,40,29997.19,120,4.0,83.99850119294507
BNDL_WQBT0Q,45,87533.24,31,3.0,98.4063197020926
BNDL_WQCGTO,20,4325.73,134,1.0,38.04513920193816
BNDL_WQCVAT,18,50998.3,146,2.0,94.84688705309784
BNDL_WQI392,56,11825.41,192,2.0,9.077148276465676
BNDL_WQNPRA,20,36562.56,93,3.0,94.91282886099879
BNDL_WQSMS4,25,46303.91,188,4.0,89.84966928278844
BNDL_WQW4YF,33,33373.38,25,1.0,97.52796989696579
BNDL_WR0237,28,34782.62,174,3.0,85.99300455227352
BNDL_WR06TK,55,89047.1,107,3.0,93.3911379483442
BNDL_WR3PQQ,52,9302.43,89,1.0,50.24955844870641
BNDL_WRBFX4,28,63811.8,124,3.0,94.55900005955012
BNDL_WRMAVF,64,12924.79,85,1.0,57.910341289877834
BNDL_WRP01S,46,37130.04,129,1.0,84.01833124876784
BNDL_WRP705,66,44064.29,159,3.0,76.18479725873264
BNDL_WRR0XO,16,42553.96,178,2.0,93.30732086978509
BNDL_WRVPM7,36,83784.31,87,4.0,96.26182992973267
BNDL_WRZGOD,36,9150.79,37,4.0,85.44387970874646
BNDL_WS4ZN4,49,18230.6,178,1.0,52.15736179829516
BNDL_WS8HHL,52,35550.33,97,2.0,85.81166475810492
BNDL_WS9WUK,43,41082.6,125,4.0,86.91660216247269
BNDL_WSDNWF,11,28787.38,127,3.0,95.14717907638695
BNDL_WSOV9W,29,63658.08,136,4.0,93.8044000070376
BNDL_WSPVU9,21,54513.84,197,4.0,92.41110147441456
BNDL_WSTRKE,43,61750.83,113,4.0,92.13127985486187
BNDL_WSXDIR,66,86777.9,10,3.0,99.23943769093283
BNDL_WSZYV7,34,93764.61,56,1.0,97.96938311800156
BNDL_WT4G1X,29,22549.29,123,1.0,84.18132012138742
BNDL_WTBX0P,28,64310.91,159,2.0,93.07737987224873
BNDL_WTIEGO,69,16133.14,139,1.0,40.5509404864769
BNDL_WTIPS6,62,33184.16,78,3.0,85.42678193451334
BNDL_WTM39E,45,90971.18,186,1.0,90.79928390507851
BNDL_WTOIAT,36,40911.39,73,2.0,93.57636100851133
BNDL_WTZW40,21,11942.85,183,4.0,67.82175108956406
BNDL_WU0U3S,23,98620.59,185,1.0,95.68548515071751
BNDL_WU6X8X,10,76094.1,151,3.0,98.01561487684329
BNDL_WUAHLD,57,31756.93,194,4.0,65.17925378807082
BNDL_WUB1R4,32,76774.07,89,2.0,96.29041419843965
BNDL_WUD9GS,48,4125.98,18,4.0,79.05952040484927
BNDL_WUG1B8,35,79188.54,193,1.0,91.46972529105852
BNDL_WUJBK1,36,42981.93,5,4.0,99.58121936357907
BNDL_WUK2XP,17,79626.85,138,3.0,97.05375762070206
BNDL_WUSD7I,50,60725.6,72,3.0,94.07169299274112
BNDL_WUW895,57,56934.08,75,1.0,92.49131627313552
BNDL_WUW8XU,57,36090.66,91,3.0,85.62786050462917
BNDL_WUWFB5,33,66491.3,182,3.0,90.96723932303925
BNDL_WV996F,15,51783.93,174,2.0,94.95982633994755
BNDL_WVCYOY,20,19524.04,105,4.0,89.24402941194548
BNDL_WVDG3Y,67,82787.83,88,2.0,92.87818028326143
BNDL_WVFR33,12,17206.06,90,4.0,93.72314173029736
BNDL_WVUB0Y,52,5706.24,121,3.0,-10.265253476895474
BNDL_WVVV03,43,57136.17,23,3.0,98.26904743527611
BNDL_WVYMJ1,10,77791.26,129,1.0,98.34171602311108
BNDL_WW02WE,16,11169.99,134,2.0,80.80571244916065
BNDL_WWNM52,10,51117.34,20,1.0,99.60874333445364
BNDL_WWNRGF,33,78710.83,21,1.0,99.11956207297014
BNDL_WWY2FE,14,84511.22,107,4.0,98.22745429541781
BNDL_WX317O,29,73489.77,4,4.0,99.84215490128761
BNDL_WX5VS5,60,3206.78,71,1.0,-32.84353775438289
BNDL_WX88YL,42,40184.79,91,4.0,90.48893872532369
BNDL_WXBCXO,34,39350.03,81,1.0,93.00127598377944
BNDL_WXOJJ8,29,70228.97,123,2.0,94.92089945217764
BNDL_WXOM4V,23,32708.69,144,3.0,89.87425054320427
BNDL_WXT581,39,8886.28,56,3.0,75.42278658786354
BNDL_WXYCCI,39,86599.61,23,4.0,98.96419856856168
BNDL_WY0EV0,48,9490.23,141,3.0,28.684552429182432
BNDL_WY0OUA,69,76068.11,194,2.0,82.40261260599219
BNDL_WY15YS,64,49463.0,157,3.0,79.68582576875644
BNDL_WY4OXW,60,16290.09,131,3.0,51.74980617049998
BNDL_WY7TX8,46,84062.18,192,4.0,89.49349160347732
BNDL_WYB2GU,19,27489.03,123,1.0,91.49842682699244
BNDL_WYBO9U,20,4413.86,105,3.0,52.42259609502793
BNDL_WYJQWE,67,7184.63,166,1.0,-54.8026829495743
BNDL_WZKWX2,19,64249.38,30,4.0,99.11283190592657
BNDL_WZOTWC,65,72680.34,71,1.0,93.65027736524073
BNDL_X02YBJ,65,7200.15,122,1.0,-10.13659437650605
BNDL_X09FW1,57,50376.12,129,1.0,85.40379846641623
BNDL_X0AV0K,19,54762.33,56,3.0,98.05705856562349
BNDL_X0DA1Z,38,56818.52,101,3.0,93.24516020480647
BNDL_X0HGGE,42,92833.3,86,4.0,96.10915479682399
BNDL_X0LJCT,12,60727.63,52,4.0,98.97246113507147
BNDL_X0N1AT,20,99743.13,50,1.0,98.99742468478782
BNDL_X0RBIJ,50,98120.49,82,4.0,95.8214639979886
BNDL_X0WV96,64,65510.18,91,3.0,91.10977866340774
BNDL_X14S5B,33,48863.99,93,3.0,93.71930126868477
BNDL_X19NNW,62,61959.12,136,2.0,86.39102685770877
BNDL_X1AAAQ,16,19466.39,197,3.0,83.8079890518992
BNDL_X1B8AH,11,86240.09,155,3.0,98.02296124690965
BNDL_X1CQ7K,37,6705.31,154,4.0,15.022571663353377
BNDL_X1II7N,18,76005.63,8,1.0,99.81054035076086
BNDL_X1IVOU,26,97910.22,115,1.0,96.94618192053905
BNDL_X1OC1Y,62,72905.68,65,2.0,94.4723099763969
BNDL_X1P8GO,51,39847.54,162,3.0,79.26597225324323
BNDL_X1YIEJ,58,44973.78,74,4.0,90.45666163706943
BNDL_X24HW7,48,1911.79,110,2.0,-176.18096129805053
BNDL_X27BUA,49,31498.45,37,2.0,94.2441612206315
BNDL_X2H39Q,15,2272.17,22,1.0,85.47643882279935
BNDL_X2U5NH,14,38157.7,155,3.0,94.31307442534535
BNDL_X2XQQW,59,56974.23,158,1.0,83.63821678678237
BNDL_X2Z0HK,21,42021.99,125,4.0,93.75327060903112
BNDL_X35BR9,20,22577.76,36,2.0,96.81102111104025
BNDL_X391WY,29,43520.89,149,2.0,90.07143466045846
BNDL_X3E90G,65,34358.44,175,2.0,66.89314183065355
BNDL_X3UIAL,24,16169.47,75,2.0,88.86790970885255
BNDL_X3VKSY,34,96212.34,177,2.0,93.74508508991674
BNDL_X48J9X,42,69335.58,125,3.0,92.42812997309606
BNDL_X4CWN8,51,23180.95,27,4.0,94.05977753284486
BNDL_X4PUJV,42,53410.56,156,2.0,87.73276295923502
BNDL_X4Q4ID,14,40207.49,74,1.0,97.42336564654993
BNDL_X55GZG,53,35467.08,80,3.0,88.04525210420479
BNDL_X58AGL,40,46441.66,86,4.0,92.5928573612571
BNDL_X5BDK4,44,51020.82,74,2.0,93.61829151315091
BNDL_X5GTUS,60,68209.8,143,4.0,87.42116235496951
BNDL_X5KB3Y,26,39086.62,64,4.0,95.74278870877042
BNDL_X5N3IO,51,76298.31,12,2.0,99.1978852480481
BNDL_X5O8Z0,67,17478.05,32,3.0,87.73318533818131
BNDL_X5POTE,18,40364.36,106,3.0,95.27305771725354
BNDL_X5V5CB,36,72301.43,43,1.0,97.85896350874388
BNDL_X5YFQP,22,9016.79,119,2.0,70.96527699990796
BNDL_X6AAAW,47,35937.03,146,4.0,80.90548940744408
BNDL_X6DPOU,18,44382.49,109,2.0,95.57933770728052
BNDL_X6HLMV,21,49435.53,160,4.0,93.20326898487788
BNDL_X6JF92,35,71574.43,141,1.0,93.10507956542581
BNDL_X6NPMR,28,91451.37,122,2.0,96.26468143670238
BNDL_X6YQQK,14,78407.65,74,4.0,98.67870035640655
BNDL_X71W98,10,61722.65,136,2.0,97.79659492909005
BNDL_X753I4,31,18651.69,109,3.0,81.88367917330815
BNDL_X78NIP,52,41474.69,2,3.0,99.74924465981542
BNDL_X7DX8L,26,25587.75,180,3.0,81.70999794823695
BNDL_X7J4LQ,44,57100.59,91,4.0,92.98781326077366
BNDL_X7KJGL,47,73581.7,31,1.0,98.01988809717633
BNDL_X7UGM2,18,84419.06,16,1.0,99.658844815377
BNDL_X7ZD3N,57,75663.46,127,4.0,90.43263419357244
BNDL_X83E9K,43,18745.6,88,2.0,79.81392966882895
BNDL_X87VU7,54,65129.6,135,4.0,88.806932638923
BNDL_X8NL8A,19,90130.14,14,2.0,99.70487120068825
BNDL_X8NMOD,60,99593.49,23,4.0,98.61436726436638
BNDL_X8UFM6,25,87042.17,64,2.0,98.16181053390558
BNDL_X8WFFG,41,32023.52,67,3.0,91.42192988153707
BNDL_X90NRO,36,65901.36,26,4.0,98.579695472142
BNDL_X9D20E,16,56006.06,99,4.0,97.17173463014538
BNDL_X9FNB2,39,98720.25,8,4.0,99.68395541948081
BNDL_X9JXOZ,21,39595.9,86,1.0,95.43892170654033
BNDL_X9MEF1,33,53208.59,190,3.0,88.21618840115853
BNDL_X9NPHD,10,96850.53,167,1.0,98.27569348355657
BNDL_X9VIGC,15,7329.74,194,1.0,60.298728194997366
BNDL_XA1WQ4,46,40669.47,120,1.0,86.42716514377983
BNDL_XA3J25,18,14194.9,90,2.0,88.58745042233478
BNDL_XA60NA,62,25700.75,51,1.0,87.69685709561004
BNDL_XABCGE,61,98953.68,62,2.0,96.17800975163328
BNDL_XAJIK0,51,24048.2,42,3.0,91.09288844903153
BNDL_XAMO28,47,56592.87,160,4.0,86.7121070198419
BNDL_XAOK8L,47,84569.47,126,4.0,92.9974729651256
BNDL_XATQ9R,16,73161.89,53,2.0,98.84092660810157
BNDL_XAXFMY,54,12117.12,54,4.0,75.9348756140073
BNDL_XAYT2Y,47,95261.93,197,3.0,90.28048245505839
BNDL_XB0EAB,34,80913.37,20,3.0,99.15959500883476
BNDL_XB2U6S,13,47539.61,100,2.0,97.26543823140325
BNDL_XB3JKL,24,96324.73,96,2.0,97.60809088174967
BNDL_XB3ZWD,31,47343.49,196,1.0,87.1661341400898
BNDL_XB4159,61,22111.78,189,3.0,47.8603712591207
BNDL_XBACO2,44,54205.71,75,1.0,93.91208048008227
BNDL_XBDZ6U,68,30197.65,97,3.0,78.15724071243955
BNDL_XBGA4U,13,11011.52,151,4.0,82.17321496033246
BNDL_XBHRKY,49,61906.92,101,3.0,92.00574023065596
BNDL_XBLJ45,47,87577.51,6,3.0,99.67799952293687
BNDL_XBONNM,63,84939.36,71,3.0,94.73389015410524
BNDL_XC3OT3,37,73637.38,157,2.0,92.11134345083978
BNDL_XC81D1,32,7555.22,43,4.0,81.78742644158609
BNDL_XC8GCZ,35,99931.65,119,3.0,95.83215127539674
BNDL_XC9XZD,61,61465.93,39,3.0,96.12956315799663
BNDL_XCEJ8V,65,52855.75,156,2.0,80.81571068426803
BNDL_XD0OD7,59,13302.9,18,2.0,92.01677829646168
BNDL_XD8IC3,20,35126.0,31,1.0,98.23492569606559
BNDL_XDAPSY,27,67641.75,103,1.0,95.88863386887536
BNDL_XDFVY4,38,32331.46,179,3.0,78.9616676760035
BNDL_XDHKYV,14,9601.83,18,3.0,97.37550029525622
BNDL_XDLZ94,55,1872.06,167,3.0,-390.6359838894053
BNDL_XDQ294,60,19450.96,33,1.0,89.82055384412902
BNDL_XDSWGK,30,83794.56,133,1.0,95.2383543752721
BNDL_XE1G6H,11,40036.53,64,3.0,98.24160585345433
BNDL_XE3POO,53,31542.38,100,4.0,83.19720959547124
BNDL_XEAGTI,58,81312.12,190,4.0,86.44728485741116
BNDL_XEAHJ3,35,88546.57,183,3.0,92.76651822876933
BNDL_XEANZJ,11,28115.09,129,2.0,94.95288828881571
BNDL_XECTNP,15,95170.91,42,4.0,99.33803301870287
BNDL_XECUA3,51,79947.17,57,2.0,96.36384877663588
BNDL_XEK7MS,33,80928.72,188,2.0,92.33399465603806
BNDL_XEWSYD,36,90210.75,68,4.0,97.2863544533218
BNDL_XF0DYY,24,71125.85,175,4.0,94.09497390892341
BNDL_XF7ZLB,21,57693.43,108,4.0,96.06887647345633
BNDL_XF8N5W,21,47897.68,19,1.0,99.16697426681209
BNDL_XFCEY3,34,74149.27,56,1.0,97.43220668254725
BNDL_XFVSIW,51,31924.69,157,4.0,74.91909866626739
BNDL_XFYQ8F,48,71102.26,93,4.0,93.72171855015579
BNDL_XG4XKK,46,69278.08,112,2.0,92.56330429480725
BNDL_XG653E,24,9015.78,2,2.0,99.46760014108597
BNDL_XGA9JA,62,16659.9,4,3.0,98.5113956266244
BNDL_XGDB6X,37,69180.2,161,4.0,91.38915470033334
BNDL_XGEP9S,28,38668.05,68,3.0,95.0760382279427
BNDL_XGLMQN,44,74124.32,13,1.0,99.22832344364171
BNDL_XGM3SB,58,6037.93,133,2.0,-27.759016749117656
BNDL_XGNBJ9,16,81204.03,135,2.0,97.3400334934116
BNDL_XGR5C0,44,39854.65,68,4.0,92.49272042283648
BNDL_XGRZ4Q,20,20030.97,150,2.0,85.02319158782625
BNDL_XGU5KM,67,20018.72,99,3.0,66.86601341144689
BNDL_XGVRLQ,28,16436.32,154,3.0,73.76541707632852
BNDL_XGW8MB,36,35299.1,179,1.0,81.74457705720542
BNDL_XHDU40,43,72955.49,145,4.0,91.45369320389733
BNDL_XHG692,52,60190.86,75,4.0,93.52061093661064
BNDL_XHH385,38,83303.97,62,3.0,97.171803456666
BNDL_XHKXKA,49,93199.37,178,1.0,90.641567641498
BNDL_XHLIJY,31,17548.02,178,4.0,68.55485690123444
BNDL_XHLTZ4,51,4555.91,2,1.0,97.76114980322262
BNDL_XHNKPO,41,77397.76,54,1.0,97.13945209783849
BNDL_XI1086,15,68979.9,190,1.0,95.86836165317723
BNDL_XI4IZQ,22,83158.67,89,3.0,97.64546498879793
BNDL_XI5SGZ,67,63532.3,124,3.0,86.923187103253
BNDL_XI5Z50,49,70883.49,71,1.0,95.09194595243547
BNDL_XIAQEX,19,29395.54,103,3.0,93.34252747185458
BNDL_XIYMOF,13,97099.75,97,2.0,98.70133548232617
BNDL_XJ0ZKE,65,18799.75,117,4.0,59.54733440604263
BNDL_XJ6GTD,36,15063.45,137,3.0,67.2584965595531
BNDL_XJNTU4,52,18951.26,179,4.0,50.884532215799894
BNDL_XJU3L5,57,52308.05,84,4.0,90.84653318179515
BNDL_XJUD9Z,54,62638.84,11,1.0,99.05170657694173
BNDL_XK3G51,64,20438.63,21,2.0,93.42421678948149
BNDL_XK7UUZ,25,7572.5,3,1.0,99.00957411687025
BNDL_XKDO3D,22,31476.15,14,2.0,99.02148134381112
BNDL_XKK1HU,56,41807.56,34,1.0,95.44579975487687
BNDL_XKLQQL,17,23429.31,127,3.0,90.78504659334826
BNDL_XKT5LL,18,85395.56,29,1.0,99.38872700173171
BNDL_XKWQCT,52,97603.2,3,2.0,99.84016917478115
BNDL_XKXQZD,31,43923.8,142,3.0,89.97809843410633
BNDL_XKZRKX,26,73108.59,53,4.0,98.11513257197274
BNDL_XL2EW5,38,30251.55,172,2.0,78.39449548866091
BNDL_XL2HLL,18,13422.7,102,3.0,86.32167894685868
BNDL_XL68I2,55,10029.9,109,3.0,40.22871613874515
BNDL_XLA452,11,10918.61,199,3.0,79.95166051356354
BNDL_XLA4HB,23,55228.31,125,1.0,94.79433645534328
BNDL_XLA6QP,41,4504.59,92,3.0,16.263189324666623
BNDL_XLD2O0,31,9701.67,128,4.0,59.099825081661194
BNDL_XLJ34Z,63,97317.12,139,1.0,91.00158327743361
BNDL_XLWWMT,55,43487.93,117,2.0,85.2027907513648
BNDL_XLYRQP,34,78259.91,52,1.0,97.74086118933691
BNDL_XLZ91T,66,91600.2,65,1.0,95.3166041122181
BNDL_XM14LK,58,59191.37,93,4.0,90.88718507444582
BNDL_XM94WK,38,69852.24,36,2.0,98.04158034158962
BNDL_XMAVUB,14,24018.4,194,4.0,88.69200279785497
BNDL_XMBAGA,68,91519.58,82,3.0,93.90731469702986
BNDL_XMFGCE,22,92313.51,38,3.0,99.09439040937778
BNDL_XMGI7N,34,30264.38,66,4.0,92.5853429014571
BNDL_XMJ711,48,86360.03,131,1.0,92.71885384940232
BNDL_XMLGNU,33,23196.0,96,4.0,86.34247284014485
BNDL_XMNVVH,33,96265.76,37,4.0,98.73163625363784
BNDL_XMP1R5,41,43432.33,158,2.0,85.08484347950018
BNDL_XMTJ1F,34,28906.86,99,1.0,88.35570518555112
BNDL_XN04M3,42,3450.78,36,4.0,56.18381931041678
BNDL_XN35T9,37,72463.92,24,2.0,98.77456256851686
BNDL_XNBN3S,38,88401.64,157,2.0,93.25125642465456
BNDL_XNDAMR,52,78111.48,20,1.0,98.66856958797861
BNDL_XNI53Z,39,58369.85,192,2.0,87.17145923794561
BNDL_XNJFLN,51,67091.85,136,3.0,89.6619336029637
BNDL_XNLLA2,34,25679.95,90,2.0,88.08408894877132
BNDL_XNOXGO,17,82318.96,24,3.0,99.5043669162001
BNDL_XNQEZ3,23,51650.95,105,2.0,95.32438415943946
BNDL_XO23NL,63,59161.53,194,3.0,79.34130506766813
BNDL_XO3PF8,24,61091.1,90,2.0,96.46429676335832
BNDL_XO86S0,52,17222.81,131,2.0,60.44780149116201
BNDL_XOZSQM,15,60659.31,39,3.0,99.03559733864431
BNDL_XP35JJ,40,71554.03,49,4.0,97.26081116605172
BNDL_XP5J99,20,62894.91,11,4.0,99.65021016804062
BNDL_XPB9US,16,72318.73,155,3.0,96.57073623942235
BNDL_XPCDZV,17,67449.35,88,4.0,97.78203941179567
BNDL_XPFGMZ,58,58274.94,33,4.0,96.71556933391952
BNDL_XPJFQ1,15,19567.28,171,2.0,86.89138193964618
