Customer_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund,Subscription_Tier,Subscription_Length,CLTV
CUST_X3EIQ2,49087.42,63,1.0,Premium,2.0,147262.26
CUST_X3FU88,57830.27,106,1.0,Premium,28.0,1677077.8299999998
CUST_X3FXKM,22277.98,170,4.0,Premium,2.0,66833.94
CUST_X3I1GH,90128.42,53,2.0,Premium,8.0,811155.78
CUST_X3L9EK,57721.82,93,3.0,Basic,8.0,519496.38
CUST_X3S1O7,91434.84,20,3.0,Premium,10.0,1005783.24
CUST_X3TI6R,8545.08,82,2.0,Basic,26.0,230717.16
CUST_X3VZDE,17478.05,32,3.0,Basic,27.0,489385.39999999997
CUST_X3XA1I,73677.14,123,1.0,Basic,10.0,810448.54
CUST_X48HII,9409.17,115,3.0,Basic,26.0,254047.59
CUST_X4BAU5,41434.71,95,1.0,Basic,27.0,1160171.88
CUST_X4F17I,76704.99,196,1.0,Basic,14.0,1150574.85
CUST_X4FVWJ,15437.64,128,3.0,Basic,20.0,324190.44
CUST_X4L9NR,49816.84,5,2.0,Basic,26.0,1345054.68
CUST_X4P3Y0,18512.25,158,3.0,Premium,23.0,444294.0
CUST_X4R776,62876.65,187,1.0,Standard,24.0,1571916.25
CUST_X54DNL,55365.33,92,4.0,Premium,29.0,1660959.9000000001
CUST_X597A1,94237.22,139,2.0,Basic,14.0,1413558.3
CUST_X5A79C,39086.62,64,4.0,Standard,18.0,742645.78
CUST_X5ALFX,69514.16,102,3.0,Standard,5.0,417084.96
CUST_X5B4HZ,76368.52,161,2.0,Premium,13.0,1069159.28
CUST_X5EUY2,74590.64,4,1.0,Premium,1.0,149181.28
CUST_X5FXYO,99300.92,127,2.0,Standard,15.0,1588814.72
CUST_X5LZUL,62210.27,168,1.0,Basic,13.0,870943.7799999999
CUST_X5NG5U,53277.46,180,2.0,Standard,22.0,1225381.58
CUST_X5YQS0,73119.49,51,4.0,Standard,4.0,365597.45
CUST_X61LCP,84020.47,137,3.0,Premium,1.0,168040.94
CUST_X64ITM,18418.26,93,1.0,Basic,28.0,534129.5399999999
CUST_X653SX,58289.94,150,4.0,Premium,14.0,874349.1000000001
CUST_X6WQ4C,74604.04,88,4.0,Premium,12.0,969852.5199999999
CUST_X6YPUF,97074.54,112,3.0,Basic,10.0,1067819.94
CUST_X74TL5,70254.02,160,4.0,Basic,3.0,281016.08
CUST_X7HXCK,67158.64,159,3.0,Premium,26.0,1813283.28
CUST_X7LPZY,86439.15,60,2.0,Premium,14.0,1296587.25
CUST_X7T6CL,10931.95,106,2.0,Standard,26.0,295162.65
CUST_X7V7GN,30814.59,100,1.0,Premium,4.0,154072.95
CUST_X7WVVG,85014.98,48,4.0,Standard,26.0,2295404.46
CUST_X7ZGJU,33977.08,41,3.0,Standard,11.0,407724.96
CUST_X80JK2,4633.23,124,2.0,Premium,23.0,111197.51999999999
CUST_X85OGE,34891.59,56,4.0,Standard,28.0,1011856.1099999999
CUST_X85Q7J,26191.74,51,1.0,Basic,30.0,811943.9400000001
CUST_X8A534,13271.84,191,1.0,Premium,5.0,79631.04000000001
CUST_X8A7CW,42071.61,2,3.0,Basic,35.0,1514577.96
CUST_X8AS4X,20791.24,154,3.0,Premium,8.0,187121.16
CUST_X8C513,52487.09,44,1.0,Premium,12.0,682332.1699999999
CUST_X8FUMQ,98507.06,91,1.0,Premium,34.0,3447747.1
CUST_X8RNXM,89621.29,28,3.0,Basic,7.0,716970.32
CUST_X8USF6,89129.91,86,3.0,Basic,35.0,3208676.7600000002
CUST_X8VEMQ,18787.67,98,2.0,Basic,12.0,244239.70999999996
CUST_X90SEG,20451.34,185,2.0,Standard,5.0,122708.04000000001
CUST_X96MBU,64324.5,192,3.0,Premium,29.0,1929735.0
CUST_X97HKP,72777.84,167,3.0,Basic,10.0,800556.24
CUST_X9F044,5247.49,18,2.0,Premium,31.0,167919.68
CUST_X9FXE3,3080.6,47,2.0,Standard,4.0,15403.0
CUST_X9M139,81196.46,142,1.0,Basic,20.0,1705125.6600000001
CUST_X9UEWG,72250.05,184,4.0,Basic,10.0,794750.55
CUST_X9VLGP,90475.93,81,1.0,Basic,28.0,2623801.9699999997
CUST_XA3THR,10573.94,95,4.0,Standard,27.0,296070.32
CUST_XAAFU5,58524.34,31,1.0,Basic,24.0,1463108.5
CUST_XAEWNZ,85073.53,57,3.0,Standard,15.0,1361176.48
CUST_XAGWOY,9906.55,99,3.0,Basic,9.0,99065.5
CUST_XALUAC,93555.61,7,1.0,Basic,24.0,2338890.25
CUST_XAS9XH,68240.52,100,2.0,Basic,26.0,1842494.04
CUST_XASI45,81990.43,52,2.0,Standard,29.0,2459712.9
CUST_XAZVDV,9777.89,73,3.0,Standard,27.0,273780.92
CUST_XBAT3G,24545.3,128,2.0,Premium,32.0,809994.9
CUST_XBBFAR,94424.49,199,2.0,Premium,7.0,755395.92
CUST_XBQK3R,35456.64,15,2.0,Standard,23.0,850959.36
CUST_XBR8O8,21844.57,142,2.0,Basic,12.0,283979.41
CUST_XBT45V,11149.38,160,3.0,Basic,23.0,267585.12
CUST_XC60C2,64182.05,32,3.0,Premium,30.0,1989643.55
CUST_XC70YL,45618.16,88,2.0,Premium,11.0,547417.92
CUST_XC88XQ,40982.46,102,2.0,Premium,9.0,409824.6
CUST_XC8XWH,84719.31,12,4.0,Basic,32.0,2795737.23
CUST_XC9YCF,34455.93,156,3.0,Standard,32.0,1137045.69
CUST_XCDK8R,93837.35,85,2.0,Standard,24.0,2345933.75
CUST_XCNXWU,42553.96,178,2.0,Standard,21.0,936187.12
CUST_XCO7C6,55847.43,98,2.0,Standard,10.0,614321.73
CUST_XCSH0K,59451.09,15,2.0,Premium,35.0,2140239.2399999998
CUST_XCY7M0,24347.19,62,3.0,Basic,17.0,438249.42
CUST_XD29I8,55393.29,113,2.0,Basic,4.0,276966.45
CUST_XD4BJF,27430.64,130,2.0,Premium,20.0,576043.44
CUST_XDB0PA,80127.99,149,1.0,Basic,10.0,881407.89
CUST_XDCUKG,4698.33,170,1.0,Basic,7.0,37586.64
CUST_XDHJC1,3641.06,188,3.0,Standard,4.0,18205.3
CUST_XDNGK5,13825.02,92,3.0,Premium,12.0,179725.26
CUST_XDPBTF,63818.31,21,4.0,Standard,24.0,1595457.75
CUST_XDWHMP,99329.17,157,4.0,Premium,35.0,3575850.12
CUST_XDYGSI,88648.8,195,2.0,Premium,27.0,2482166.4
CUST_XDZFV1,43133.37,145,4.0,Standard,18.0,819534.03
CUST_XDZXB5,75440.86,192,1.0,Basic,28.0,2187784.94
CUST_XE26QS,63266.97,187,4.0,Premium,7.0,506135.76
CUST_XEASQV,10070.21,197,3.0,Premium,13.0,140982.94
CUST_XEEVTH,78421.96,11,1.0,Basic,6.0,548953.7200000001
CUST_XEHGAG,69685.6,3,3.0,Basic,16.0,1184655.2000000002
CUST_XEKZ36,30888.11,84,2.0,Premium,26.0,833978.97
CUST_XENZTQ,15855.74,152,4.0,Premium,5.0,95134.44
CUST_XF6XP4,58383.05,147,4.0,Premium,17.0,1050894.9000000001
CUST_XF7ALL,90849.87,152,4.0,Basic,10.0,999348.57
CUST_XFFRNV,40667.86,164,1.0,Premium,5.0,244007.16
CUST_XFH0Z6,35937.03,146,4.0,Standard,2.0,107811.09
CUST_XFJM01,34358.44,175,2.0,Standard,18.0,652810.3600000001
CUST_XFPIXJ,41007.36,121,2.0,Basic,3.0,164029.44
CUST_XG7WFN,6491.46,94,2.0,Premium,30.0,201235.26
CUST_XGAX09,41569.24,152,1.0,Basic,1.0,83138.48
CUST_XGBQGA,39063.47,21,1.0,Standard,3.0,156253.88
CUST_XGERUZ,38059.18,137,2.0,Premium,26.0,1027597.86
CUST_XGGYD4,10061.01,185,3.0,Basic,28.0,291769.29
CUST_XGL18H,68070.05,112,3.0,Basic,1.0,136140.1
CUST_XGOVG2,20243.81,154,1.0,Basic,17.0,364388.58
CUST_XGRZ5O,67407.16,162,2.0,Premium,33.0,2291843.44
CUST_XGTAOJ,89591.28,181,2.0,Basic,11.0,1075095.3599999999
CUST_XGV1D0,73309.54,173,4.0,Basic,21.0,1612809.88
CUST_XGVMEC,74515.85,6,3.0,Premium,34.0,2608054.75
CUST_XGVN8Z,27869.21,172,3.0,Basic,9.0,278692.1
CUST_XH0D4P,30782.42,135,4.0,Standard,22.0,707995.6599999999
CUST_XH1DF5,89181.52,192,3.0,Premium,24.0,2229538.0
CUST_XH2GU4,89244.48,27,4.0,Premium,12.0,1160178.24
CUST_XH3LIB,83732.31,119,3.0,Premium,2.0,251196.93
CUST_XH9JVE,46519.21,32,3.0,Standard,6.0,325634.47
CUST_XHBCLC,13348.21,164,4.0,Premium,2.0,40044.63
CUST_XHBD5X,72350.57,157,4.0,Premium,1.0,144701.14
CUST_XHC6BP,63524.38,116,4.0,Basic,31.0,2032780.16
CUST_XHGJY6,62590.11,183,4.0,Standard,25.0,1627342.86
CUST_XHIMYE,5670.73,16,1.0,Standard,13.0,79390.22
CUST_XHJ7IX,76350.58,64,4.0,Standard,10.0,839856.38
CUST_XHJCT2,90037.86,22,2.0,Premium,7.0,720302.88
CUST_XHNO0W,6244.0,109,3.0,Basic,19.0,124880.0
CUST_XHR9LW,61982.68,137,2.0,Standard,11.0,743792.16
CUST_XI3BG1,71619.59,113,1.0,Standard,12.0,931054.6699999999
CUST_XI47MG,30872.04,15,1.0,Premium,8.0,277848.36
CUST_XIE4LF,94609.45,181,4.0,Premium,19.0,1892189.0
CUST_XIESPJ,4234.96,93,4.0,Basic,8.0,38114.64
CUST_XIF4AU,85436.55,82,3.0,Standard,24.0,2135913.75
CUST_XIGG1J,36076.93,133,4.0,Standard,34.0,1262692.55
CUST_XIGQR3,45979.6,166,2.0,Premium,8.0,413816.39999999997
CUST_XIIV3U,6477.98,173,1.0,Basic,32.0,213773.34
CUST_XIJG13,59224.9,50,2.0,Standard,21.0,1302947.8
CUST_XILSCG,96741.6,81,3.0,Premium,9.0,967416.0
CUST_XIMN62,65761.44,14,2.0,Basic,22.0,1512513.12
CUST_XIPC48,84779.69,137,3.0,Standard,2.0,254339.07
CUST_XITIS5,8019.51,43,4.0,Basic,13.0,112273.14
CUST_XIW2QV,55141.56,131,2.0,Basic,6.0,385990.92
CUST_XIXUYO,64949.53,148,3.0,Basic,35.0,2338183.08
CUST_XJ8GPD,77980.95,116,3.0,Basic,18.0,1481638.05
CUST_XJ9NFS,9130.9,53,1.0,Basic,9.0,91309.0
CUST_XJI7R2,54585.44,186,2.0,Basic,1.0,109170.88
CUST_XJPJQ7,21536.02,38,3.0,Basic,15.0,344576.32
CUST_XJV8SL,20103.99,7,4.0,Standard,8.0,180935.91
CUST_XK6NSQ,28657.1,188,2.0,Premium,35.0,1031655.6
CUST_XKHMOI,2639.9,136,4.0,Premium,34.0,92396.5
CUST_XKOGXH,18403.47,41,1.0,Basic,33.0,625717.98
CUST_XKQEN2,33378.9,195,4.0,Standard,19.0,667578.0
CUST_XKU26J,34649.98,188,2.0,Basic,1.0,69299.96
CUST_XKZM5Z,37741.5,140,1.0,Basic,23.0,905796.0
CUST_XKZS9M,54539.52,151,3.0,Basic,35.0,1963422.72
CUST_XL7I7E,3587.49,25,4.0,Premium,30.0,111212.18999999999
CUST_XLBL5B,70909.87,52,4.0,Premium,17.0,1276377.66
CUST_XLFOIZ,92002.01,94,3.0,Premium,28.0,2668058.29
CUST_XLNNTQ,37317.56,79,4.0,Premium,29.0,1119526.7999999998
CUST_XLRHKA,63342.33,81,1.0,Standard,8.0,570080.97
CUST_XLRWMI,8903.32,123,3.0,Premium,7.0,71226.56
CUST_XLZSZN,59711.84,115,1.0,Premium,21.0,1313660.48
CUST_XM1JEW,61059.03,160,2.0,Premium,14.0,915885.45
CUST_XMB6FM,96351.73,192,3.0,Standard,8.0,867165.57
CUST_XMCHVO,36716.22,4,1.0,Premium,15.0,587459.52
CUST_XMCM95,51653.11,70,2.0,Basic,33.0,1756205.74
CUST_XMHUJ9,65732.4,60,2.0,Standard,24.0,1643309.9999999998
CUST_XMM5L9,32281.37,194,1.0,Standard,8.0,290532.33
CUST_XN3ZDP,68979.9,190,1.0,Basic,8.0,620819.1
CUST_XNMY3M,63912.18,105,4.0,Premium,30.0,1981277.58
CUST_XNXH99,61932.81,37,4.0,Premium,21.0,1362521.8199999998
CUST_XO2S66,14242.98,117,4.0,Basic,9.0,142429.8
CUST_XO6U1T,69695.25,110,2.0,Premium,34.0,2439333.75
CUST_XO7HSF,4421.71,83,2.0,Basic,28.0,128229.59
CUST_XOGUSD,82083.18,26,4.0,Premium,18.0,1559580.42
CUST_XOIWI1,30377.65,166,1.0,Premium,18.0,577175.35
CUST_XOIWJ4,87722.98,52,3.0,Standard,18.0,1666736.6199999999
CUST_XOMXXR,6285.1,90,2.0,Standard,28.0,182267.90000000002
CUST_XONC9O,71185.45,72,3.0,Standard,32.0,2349119.85
CUST_XOZIQU,54466.49,96,2.0,Basic,31.0,1742927.68
CUST_XP1LGN,51020.82,74,2.0,Premium,28.0,1479603.78
CUST_XP6JF4,44861.29,165,2.0,Premium,7.0,358890.32
CUST_XPA05W,66280.11,127,3.0,Basic,9.0,662801.1
CUST_XPIDFA,79750.86,174,2.0,Standard,24.0,1993771.5
CUST_XPKQXO,88656.37,112,3.0,Standard,5.0,531938.22
CUST_XPPE9O,26489.81,126,2.0,Basic,23.0,635755.4400000001
CUST_XPVNZ2,52308.05,84,4.0,Basic,9.0,523080.5
CUST_XPZ09J,25986.46,39,3.0,Premium,24.0,649661.5
CUST_XPZELZ,34225.83,60,3.0,Premium,2.0,102677.49
CUST_XQ63TO,97201.04,94,1.0,Standard,8.0,874809.36
CUST_XQD3IJ,40405.78,125,4.0,Premium,8.0,363652.02
CUST_XQJJXB,43033.94,52,2.0,Premium,34.0,1506187.9000000001
CUST_XQMT1Y,68112.11,38,4.0,Premium,6.0,476784.77
CUST_XQNCY7,27042.35,188,1.0,Premium,35.0,973524.6
CUST_XQOA9F,31861.32,135,1.0,Basic,2.0,95583.95999999999
CUST_XR51FH,73530.55,121,1.0,Standard,34.0,2573569.25
CUST_XR8LCI,44357.25,178,2.0,Premium,25.0,1153288.5
CUST_XRC8JY,82621.46,142,2.0,Premium,23.0,1982915.04
CUST_XRD6ZF,26495.11,142,4.0,Standard,20.0,556397.31
CUST_XRF53D,86497.48,74,3.0,Standard,24.0,2162437.0
CUST_XRWT7K,61683.0,25,2.0,Basic,9.0,616830.0
CUST_XRX8O9,65519.14,180,4.0,Standard,16.0,1113825.38
CUST_XRXQWM,95457.54,58,3.0,Standard,26.0,2577353.5799999996
CUST_XRZRHD,31632.58,29,3.0,Basic,24.0,790814.5
CUST_XS1QH8,63869.8,166,1.0,Premium,34.0,2235443.0
CUST_XSG62S,16397.37,76,3.0,Basic,26.0,442728.99
CUST_XSKMNH,90210.75,68,4.0,Standard,6.0,631475.25
CUST_XSQDHZ,15999.0,182,1.0,Standard,8.0,143991.0
CUST_XSTIHG,30021.92,196,2.0,Standard,5.0,180131.52
CUST_XSTK1C,33267.83,112,4.0,Standard,20.0,698624.43
CUST_XSTOE3,38067.03,177,1.0,Basic,13.0,532938.4199999999
CUST_XT5WQJ,17461.29,151,4.0,Basic,3.0,69845.16
CUST_XT7S92,69378.5,184,3.0,Standard,3.0,277514.0
CUST_XTLDCB,4336.05,21,3.0,Basic,12.0,56368.65
CUST_XTR9PL,73007.15,94,1.0,Standard,8.0,657064.35
CUST_XTV2SO,72574.82,154,3.0,Basic,14.0,1088622.3
CUST_XTWAUI,68824.17,121,1.0,Basic,20.0,1445307.57
CUST_XTXWUV,57448.77,25,4.0,Premium,13.0,804282.7799999999
CUST_XU5VJ2,68678.94,164,2.0,Basic,20.0,1442257.74
CUST_XUCEXF,45034.28,189,2.0,Standard,33.0,1531165.52
CUST_XUGQGR,74275.2,144,2.0,Basic,20.0,1559779.2
CUST_XUHV7X,8210.35,188,3.0,Standard,35.0,295572.60000000003
CUST_XUKJA5,19364.37,99,2.0,Standard,21.0,426016.13999999996
CUST_XURIJ7,10063.08,21,1.0,Basic,21.0,221387.76
CUST_XUSJ31,72781.13,128,2.0,Standard,24.0,1819528.25
CUST_XUVUPJ,52510.79,22,3.0,Basic,34.0,1837877.6500000001
CUST_XUZ0PV,76267.3,27,2.0,Basic,6.0,533871.1
CUST_XV0M4L,16452.21,141,4.0,Basic,24.0,411305.25
CUST_XV0Z83,70088.95,117,4.0,Standard,28.0,2032579.5499999998
CUST_XVC5T0,74428.16,85,1.0,Premium,26.0,2009560.32
CUST_XVD6QO,54814.28,3,2.0,Basic,25.0,1425171.28
CUST_XVE7E7,88907.44,12,3.0,Premium,7.0,711259.52
CUST_XVHDE5,94429.71,74,2.0,Premium,4.0,472148.55000000005
CUST_XVM0BG,60659.31,39,3.0,Basic,19.0,1213186.2
CUST_XW08QZ,49567.39,60,1.0,Basic,33.0,1685291.26
CUST_XW28MX,74856.71,162,1.0,Basic,7.0,598853.68
CUST_XW8WVU,43831.93,134,3.0,Basic,17.0,788974.74
CUST_XWA2SN,63727.61,159,1.0,Premium,22.0,1465735.03
CUST_XWB9CN,47839.34,167,2.0,Premium,31.0,1530858.88
CUST_XWBTJS,68024.79,168,4.0,Standard,12.0,884322.2699999999
CUST_XWFM18,61948.08,103,4.0,Premium,16.0,1053117.36
CUST_XWI8LQ,79136.57,41,2.0,Premium,10.0,870502.27
CUST_XWN80O,78240.13,190,4.0,Basic,13.0,1095361.82
CUST_XWU7K7,9496.91,67,1.0,Standard,19.0,189938.2
CUST_XWVYM6,63603.7,38,3.0,Premium,8.0,572433.2999999999
CUST_XWZIKV,82714.44,24,4.0,Premium,28.0,2398718.7600000002
CUST_XX3YDI,23674.78,79,4.0,Premium,16.0,402471.26
CUST_XX5N2D,32382.94,162,3.0,Premium,7.0,259063.52
CUST_XX8JTR,88259.29,100,4.0,Basic,33.0,3000815.86
CUST_XXDBDT,26375.47,158,2.0,Basic,13.0,369256.58
CUST_XXL468,86262.7,109,4.0,Basic,23.0,2070304.7999999998
CUST_XXXOPH,81614.61,182,1.0,Basic,13.0,1142604.54
CUST_XXY3MI,39298.05,86,2.0,Basic,34.0,1375431.75
CUST_XY3NVX,36988.99,130,2.0,Standard,13.0,517845.86
CUST_XY4RX2,56006.06,99,4.0,Standard,32.0,1848199.98
CUST_XYFMF6,37232.18,55,1.0,Standard,34.0,1303126.3
CUST_XYG9L7,69231.55,126,1.0,Premium,3.0,276926.2
CUST_XYPXU6,19071.19,174,4.0,Standard,22.0,438637.37
CUST_XYVLF1,72108.68,119,2.0,Standard,28.0,2091151.7199999997
CUST_XZ5VO7,75124.06,198,4.0,Standard,6.0,525868.4199999999
CUST_XZ7Z8C,35298.17,196,1.0,Premium,29.0,1058945.0999999999
CUST_XZ8H3S,25532.02,21,2.0,Standard,25.0,663832.52
CUST_XZPTC6,73730.19,123,3.0,Basic,9.0,737301.9
CUST_XZQN7U,36087.27,16,2.0,Premium,7.0,288698.16
CUST_XZW3QG,8918.76,104,2.0,Standard,29.0,267562.8
CUST_Y07ZKG,87529.43,28,2.0,Basic,27.0,2450824.04
CUST_Y0AB1L,96204.86,61,4.0,Premium,8.0,865843.74
CUST_Y0AY79,95673.5,196,3.0,Premium,32.0,3157225.5
CUST_Y0EETB,20030.97,150,2.0,Premium,1.0,40061.94
CUST_Y0PEDS,66443.06,76,3.0,Basic,25.0,1727519.56
CUST_Y1DH3Y,52273.27,97,4.0,Basic,33.0,1777291.18
CUST_Y1DMIZ,90122.58,85,3.0,Basic,15.0,1441961.28
CUST_Y1JJ7C,71615.24,107,4.0,Basic,11.0,859382.8800000001
CUST_Y1TFNK,26056.54,97,4.0,Premium,9.0,260565.40000000002
CUST_Y1TP7B,69706.54,171,2.0,Premium,2.0,209119.62
CUST_Y1UHZK,7343.98,16,4.0,Premium,12.0,95471.73999999999
CUST_Y1YAV8,95529.76,162,4.0,Standard,16.0,1624005.92
CUST_Y22YWI,14952.16,121,2.0,Premium,21.0,328947.52
CUST_Y25OIS,76437.34,126,1.0,Standard,7.0,611498.72
CUST_Y2EMT8,74068.81,62,2.0,Premium,16.0,1259169.77
CUST_Y2O42B,74579.11,150,4.0,Basic,19.0,1491582.2
CUST_Y2ORQN,68115.19,100,4.0,Basic,35.0,2452146.84
CUST_Y2RZBX,30713.38,123,2.0,Premium,12.0,399273.94
CUST_Y2XSI1,80441.87,162,4.0,Standard,35.0,2895907.32
CUST_Y2ZWUW,98825.71,31,4.0,Standard,27.0,2767119.8800000004
CUST_Y32CKC,25545.6,168,3.0,Premium,33.0,868550.3999999999
CUST_Y33XDV,8462.55,57,1.0,Basic,3.0,33850.2
CUST_Y3796L,39815.13,39,4.0,Standard,34.0,1393529.5499999998
CUST_Y3A3AM,16892.72,65,1.0,Standard,16.0,287176.24
CUST_Y3IPG9,19280.32,73,2.0,Premium,17.0,347045.76
CUST_Y3Q00V,83947.28,126,2.0,Basic,4.0,419736.4
CUST_Y3SQ54,21014.37,138,2.0,Basic,30.0,651445.47
CUST_Y3U87T,91552.31,31,4.0,Standard,17.0,1647941.58
CUST_Y3X6LG,44511.9,45,1.0,Basic,18.0,845726.1
CUST_Y41H4C,52853.59,9,1.0,Premium,27.0,1479900.52
CUST_Y451OE,65171.09,81,2.0,Standard,2.0,195513.27
CUST_Y4L2KD,21132.54,76,3.0,Standard,31.0,676241.28
CUST_Y4UN84,24404.37,171,3.0,Basic,2.0,73213.11
CUST_Y4ZUUF,24100.67,140,2.0,Premium,9.0,241006.69999999998
CUST_Y53AVY,98310.53,156,2.0,Standard,1.0,196621.06
CUST_Y59NE7,22236.13,9,4.0,Basic,1.0,44472.26
CUST_Y5GO58,87725.67,111,3.0,Premium,24.0,2193141.75
CUST_Y5YLJU,92404.57,94,3.0,Standard,16.0,1570877.6900000002
CUST_Y6IHFM,59209.79,34,4.0,Basic,16.0,1006566.43
CUST_Y6JM0P,5351.24,182,3.0,Standard,24.0,133781.0
CUST_Y6LQEB,11625.58,88,2.0,Premium,14.0,174383.7
CUST_Y6NFO5,95259.48,169,3.0,Standard,24.0,2381487.0
CUST_Y6P2QP,55744.11,198,2.0,Basic,13.0,780417.54
CUST_Y6ZXOD,2482.12,40,1.0,Standard,18.0,47160.28
CUST_Y70YBN,86747.98,16,4.0,Basic,3.0,346991.92
CUST_Y73JDB,58391.77,129,3.0,Standard,2.0,175175.31
CUST_Y73VR4,22073.19,99,4.0,Standard,19.0,441463.8
CUST_Y7G4F6,88533.92,171,1.0,Premium,32.0,2921619.36
CUST_Y7L5TK,29807.52,130,2.0,Standard,34.0,1043263.2000000001
CUST_Y7MD1O,87413.02,196,2.0,Premium,16.0,1486021.34
CUST_Y7Q2A1,24854.66,133,2.0,Standard,1.0,49709.32
CUST_Y7ZQKL,77756.85,35,4.0,Standard,6.0,544297.9500000001
CUST_Y87GP2,5997.94,184,1.0,Basic,5.0,35987.64
CUST_Y87MIU,44085.17,14,1.0,Standard,11.0,529022.04
CUST_Y8HNIC,17677.37,111,2.0,Basic,32.0,583353.21
CUST_Y8JSJ5,2014.12,150,1.0,Premium,16.0,34240.04
CUST_Y8LL60,6254.84,72,3.0,Basic,19.0,125096.8
CUST_Y8M628,25182.85,47,1.0,Basic,18.0,478474.14999999997
CUST_Y8VDTD,75887.12,18,2.0,Basic,34.0,2656049.1999999997
CUST_Y98NDF,28132.27,127,2.0,Premium,26.0,759571.29
CUST_Y9A682,58089.97,171,3.0,Premium,33.0,1975058.98
CUST_Y9M06W,33412.62,23,4.0,Basic,7.0,267300.96
CUST_Y9R0QM,66704.52,33,4.0,Basic,13.0,933863.28
CUST_Y9W8MA,79935.16,97,4.0,Basic,4.0,399675.80000000005
CUST_YA1KU7,53264.36,128,3.0,Premium,17.0,958758.48
CUST_YA2IRU,75545.14,65,3.0,Standard,14.0,1133177.1
CUST_YAGSK5,61691.08,79,3.0,Standard,26.0,1665659.1600000001
CUST_YAL6B8,76354.17,101,3.0,Standard,3.0,305416.68
CUST_YAPCZT,69075.67,51,2.0,Standard,5.0,414454.02
CUST_YAUDNF,91634.39,86,4.0,Basic,27.0,2565762.92
CUST_YB7KLX,63166.25,12,4.0,Basic,23.0,1515990.0
CUST_YB7XYX,94398.19,90,3.0,Basic,12.0,1227176.47
CUST_YBGVO9,25585.36,192,3.0,Basic,33.0,869902.24
CUST_YBINWN,20080.64,109,3.0,Standard,28.0,582338.5599999999
CUST_YBO92N,50119.17,91,3.0,Basic,22.0,1152740.91
CUST_YBPNRH,44434.28,22,4.0,Standard,8.0,399908.52
CUST_YBRKMI,50028.87,59,3.0,Premium,21.0,1100635.1400000001
CUST_YBS9U0,52674.09,4,4.0,Basic,2.0,158022.27
CUST_YBZLIS,52723.64,113,2.0,Standard,28.0,1528985.56
CUST_YC4Z7P,58526.85,70,4.0,Basic,21.0,1287590.7
CUST_YC56EO,29464.62,172,1.0,Standard,11.0,353575.44
CUST_YCBD5B,9351.96,153,1.0,Basic,23.0,224447.03999999998
CUST_YCC5FH,14209.81,149,2.0,Premium,23.0,341035.44
CUST_YCF6XD,57957.81,164,2.0,Basic,7.0,463662.48
CUST_YCFBNK,51709.27,83,2.0,Basic,17.0,930766.86
CUST_YCIBDR,74355.74,69,3.0,Standard,10.0,817913.14
CUST_YCPIHP,56297.34,89,2.0,Standard,35.0,2026704.2399999998
CUST_YCRTNS,77487.29,91,1.0,Premium,15.0,1239796.64
CUST_YCTNWB,40868.7,140,4.0,Basic,14.0,613030.5
CUST_YCVTEZ,80856.92,66,3.0,Premium,21.0,1778852.24
CUST_YD0MC7,19933.24,75,2.0,Basic,4.0,99666.20000000001
CUST_YD46PU,90333.59,108,3.0,Basic,31.0,2890674.88
CUST_YD5EX1,20664.56,111,4.0,Premium,27.0,578607.68
CUST_YDDBRY,51536.73,6,3.0,Basic,12.0,669977.49
CUST_YDFTVV,67806.56,67,1.0,Premium,29.0,2034196.7999999998
CUST_YDWFPO,42119.75,168,4.0,Basic,24.0,1052993.75
CUST_YE729I,76094.1,151,3.0,Premium,34.0,2663293.5
CUST_YECE6B,49900.17,107,1.0,Standard,11.0,598802.04
CUST_YEY2V4,92922.33,47,3.0,Standard,13.0,1300912.62
CUST_YEYCF4,42210.13,63,4.0,Premium,4.0,211050.65
CUST_YF8246,22439.47,96,4.0,Premium,21.0,493668.34
CUST_YFBKVN,46118.04,22,4.0,Basic,32.0,1521895.32
CUST_YFEERK,37457.94,35,3.0,Premium,32.0,1236112.02
CUST_YFKGMH,2746.1,73,1.0,Basic,11.0,32953.2
CUST_YFQDYV,90182.22,145,1.0,Standard,21.0,1984008.84
CUST_YFS2YR,51864.35,59,3.0,Premium,3.0,207457.4
CUST_YFVMS4,54448.35,132,1.0,Premium,23.0,1306760.4
CUST_YFZQ6K,65786.53,64,3.0,Premium,34.0,2302528.55
CUST_YG4T27,98525.49,182,1.0,Premium,4.0,492627.45
CUST_YG5VRV,61753.7,66,4.0,Standard,28.0,1790857.2999999998
CUST_YG8F6S,15226.73,193,1.0,Premium,1.0,30453.46
CUST_YG9JK4,51117.34,20,1.0,Basic,14.0,766760.1
CUST_YGFV6N,20791.8,178,3.0,Basic,24.0,519795.0
CUST_YGG7PH,46345.84,17,2.0,Standard,33.0,1575758.5599999998
CUST_YGIF6B,85576.22,35,2.0,Basic,7.0,684609.76
CUST_YGJEY9,97666.23,73,2.0,Standard,12.0,1269660.99
CUST_YGK90H,97964.79,78,1.0,Standard,32.0,3232838.07
CUST_YGPPPA,15241.06,193,2.0,Premium,29.0,457231.8
CUST_YGT2BX,1894.3,105,2.0,Basic,13.0,26520.2
CUST_YGXADZ,52012.2,16,3.0,Standard,15.0,832195.2
CUST_YGXF6C,18294.35,75,4.0,Premium,1.0,36588.7
