Month,Discount_Level,Conversions,Revenue_Generated
2047-01,67,229,67001.35
2047-02,14,717,12283.13
2047-02,17,706,35840.36
2047-02,27,1300,25008.620000000003
2047-02,28,119,51634.31
2047-02,30,498,91343.05
2047-02,34,625,49765.19
2047-02,36,895,74410.04
2047-02,39,532,6931.97
2047-02,41,994,58098.59
2047-02,42,1299,63398.65000000001
2047-02,44,187,36865.46
2047-02,47,942,18208.7
2047-02,48,342,90041.29
2047-02,50,989,61199.36
2047-02,58,627,59143.48
2047-02,61,456,96491.13
2047-02,62,859,24193.78
2047-03,11,1270,42261.79
2047-03,15,330,48674.79
2047-03,17,266,45876.71
2047-03,23,895,37311.8
2047-03,26,954,52447.48
2047-03,27,834,93569.73
2047-03,29,650,102796.67
2047-03,34,967,10642.51
2047-03,35,145,30450.13
2047-03,38,1386,154797.2
2047-03,39,129,7817.3
2047-03,41,432,16210.19
2047-03,44,659,96045.55
2047-03,47,960,104535.16
2047-03,48,238,30865.29
2047-03,49,749,119614.18
2047-03,51,1082,25937.93
2047-03,62,400,77690.93
2047-03,63,734,9132.34
2047-03,67,767,43361.62
2047-03,69,310,24046.81
2047-04,10,849,85435.2
2047-04,11,328,96574.88
2047-04,12,522,26140.15
2047-04,14,803,23040.32
2047-04,15,1812,92911.66
2047-04,16,769,46699.27
2047-04,21,408,26185.77
2047-04,24,832,36005.84
2047-04,26,679,54101.3
2047-04,29,420,68920.73
2047-04,30,384,55858.09
2047-04,32,369,26823.37
2047-04,36,937,67746.41
2047-04,40,951,36579.46
2047-04,42,660,16998.75
2047-04,46,921,65888.7
2047-04,50,402,7445.46
2047-04,51,45,92476.21
2047-04,53,327,19374.57
2047-04,61,334,52147.07
2047-04,62,500,65259.9
2047-05,11,1352,56964.119999999995
2047-05,15,403,73713.3
2047-05,17,97,7919.35
2047-05,32,372,83467.4
2047-05,34,132,84087.54
2047-05,35,953,77869.67
2047-05,37,977,62603.21
2047-05,38,373,94479.81
2047-05,40,799,146718.47
2047-05,42,365,39249.76
2047-05,43,622,55695.69
2047-05,44,624,99610.05
2047-05,45,1370,138442.52
2047-05,46,876,21756.64
2047-05,47,1032,75614.9
2047-05,48,658,40248.78
2047-05,51,221,4796.27
2047-05,53,423,46732.22
2047-05,58,499,69315.53
2047-05,63,1451,163189.6
2047-05,67,446,54914.94
2047-06,11,382,66357.51
2047-06,15,456,49744.74
2047-06,18,934,51820.52
2047-06,19,823,126601.92000000001
2047-06,21,247,13625.99
2047-06,27,481,91489.58
2047-06,30,855,83426.63
2047-06,32,824,2047.9
2047-06,33,2153,126616.43
2047-06,34,744,81490.44
2047-06,36,663,71484.11
2047-06,37,39,58661.96
2047-06,43,839,41332.9
2047-06,44,420,18867.02
2047-06,45,436,47967.17
2047-06,47,80,23369.44
2047-06,48,317,37755.26
2047-06,49,3,96751.71
2047-06,67,681,36188.9
2047-07,12,957,32564.88
2047-07,17,273,28425.4
2047-07,19,457,124599.78
2047-07,23,1194,256122.7
2047-07,33,1138,53636.04
2047-07,36,135,30155.39
2047-07,37,317,87681.41
2047-07,38,305,92004.71
2047-07,39,921,37741.5
2047-07,40,768,27644.84
2047-07,42,488,4957.21
2047-07,45,343,61363.03
2047-07,51,741,35535.81
2047-07,52,502,3402.79
2047-07,53,340,32214.84
2047-07,55,864,63120.89
2047-07,59,693,92298.36
2047-07,60,364,52925.55
2047-07,61,133,6543.76
2047-07,63,683,54466.49
2047-08,13,164,50248.58
2047-08,16,728,87287.62
2047-08,19,583,77000.33
2047-08,20,872,97964.79
2047-08,21,2014,84089.81999999999
2047-08,25,713,16535.4
2047-08,27,575,10383.25
2047-08,30,1450,69503.06
2047-08,31,1307,172967.86
2047-08,33,420,97632.46
2047-08,34,1270,77837.36
2047-08,36,5,9150.79
2047-08,38,1031,130985.01999999999
2047-08,40,383,22191.07
2047-08,41,241,76430.25
2047-08,42,451,57116.48
2047-08,43,107,96204.86
2047-08,44,911,75521.86
2047-08,46,846,42801.71
2047-08,47,611,11868.17
2047-08,54,888,178227.09999999998
2047-08,55,518,26675.38
2047-08,69,791,14141.88
2047-09,11,768,13948.21
2047-09,16,529,14961.16
2047-09,17,422,52549.91
2047-09,19,710,58094.53
2047-09,20,334,71022.29
2047-09,21,3123,301615.23
2047-09,24,816,95745.13
2047-09,26,723,73108.59
2047-09,27,760,36746.48
2047-09,28,947,16436.32
2047-09,36,1583,63957.11
2047-09,37,106,23881.14
2047-09,38,29,48279.14
2047-09,39,660,38423.78
2047-09,42,848,64030.43
2047-09,43,722,2211.53
2047-09,44,700,93848.52
2047-09,48,595,75164.82
2047-09,52,192,21132.54
2047-09,58,989,74646.82
2047-09,59,69,58052.21
2047-09,61,630,90901.20000000001
2047-09,63,534,68133.17
2047-09,64,689,12555.91
2047-09,68,108,125146.24
2047-10,14,147,60676.25
2047-10,15,140,89393.44
2047-10,16,388,32616.36
2047-10,19,1177,125655.4
2047-10,21,991,65667.28
2047-10,23,87,55569.56
2047-10,24,861,36590.98
2047-10,26,639,34570.14
2047-10,30,895,79262.53
2047-10,31,269,135603.91
2047-10,34,703,20313.69
2047-10,39,508,43042.99
2047-10,41,170,83417.73
2047-10,44,1054,114122.38
2047-10,46,273,40112.53
2047-10,49,397,20758.56
2047-10,55,635,21104.2
2047-10,58,905,5523.37
2047-10,59,271,65647.13
2047-10,60,217,87974.64
2047-10,62,502,66175.15
2047-10,63,269,94829.87
2047-10,64,838,4953.4
2047-11,10,874,14936.49
2047-11,12,854,112845.37
2047-11,13,877,34766.94
2047-11,14,800,1065.44
2047-11,15,245,38540.06
2047-11,16,815,180003.39
2047-11,17,18,41519.62
2047-11,20,537,82054.47
2047-11,21,995,79164.22
2047-11,23,110,27951.13
2047-11,25,830,88674.39
2047-11,27,231,98453.29
2047-11,31,218,97666.23
2047-11,32,935,85055.96
2047-11,35,12,33381.38
2047-11,36,886,41771.99
2047-11,37,582,12891.64
2047-11,39,846,20760.24
2047-11,42,1522,107788.61
2047-11,45,1898,49856.83
2047-11,49,277,71606.74
2047-11,53,184,82725.38
2047-11,54,491,77663.91
2047-11,55,1059,79872.82999999999
2047-11,56,8,62033.33
2047-11,60,763,89028.9
2047-11,61,813,7537.62
2047-11,62,68,76659.68
2047-11,63,654,78655.22
2047-11,64,559,41353.2
2047-11,65,1222,72086.05
2047-11,68,812,82080.14
2047-11,69,557,94965.5
2047-12,10,44,19328.33
2047-12,11,504,40036.53
2047-12,12,14,65719.2
2047-12,15,355,83108.26
2047-12,17,675,46668.58
2047-12,18,746,90122.58
2047-12,19,978,19169.0
2047-12,21,1350,94668.88
2047-12,22,726,179993.21000000002
2047-12,23,704,41344.7
2047-12,25,693,40005.47
2047-12,29,668,41473.73
2047-12,30,143,52028.01
2047-12,31,925,48817.57
2047-12,33,872,70576.83
2047-12,34,1333,41313.100000000006
2047-12,35,447,41057.49
2047-12,37,293,77112.23
2047-12,38,902,74515.85
2047-12,39,566,38664.98
2047-12,41,747,37212.89
2047-12,45,1539,182290.45
2047-12,47,236,2266.45
2047-12,48,548,76877.04
2047-12,49,603,67473.89
2047-12,52,603,141766.13
2047-12,55,1513,92939.31
2047-12,56,920,15066.57
2047-12,58,444,50431.94
2047-12,59,724,84424.99
2047-12,63,966,32965.96
2047-12,64,627,16343.57
2047-12,66,828,98645.59
2047-12,68,1132,120429.65
2048-01,10,1710,95097.65
2048-01,11,478,68954.09
2048-01,12,983,38004.55
2048-01,14,336,12127.75
2048-01,16,457,14298.26
2048-01,17,1946,82441.55
2048-01,18,933,42916.24
2048-01,19,867,98804.91
2048-01,22,422,94887.28
2048-01,23,730,51619.87
2048-01,25,427,29359.11
2048-01,26,916,112682.26
2048-01,28,590,59468.13
2048-01,29,845,82498.57
2048-01,30,667,15116.48
2048-01,32,935,155259.22
2048-01,33,422,60566.67
2048-01,37,708,26011.45
2048-01,38,335,19106.41
2048-01,41,677,22775.71
2048-01,44,24,75685.49
2048-01,45,632,41928.2
2048-01,54,937,53896.71
2048-01,61,507,11966.08
2048-01,64,417,2052.64
2048-01,69,771,44987.39
2048-02,10,7,11733.33
2048-02,12,628,88648.8
2048-02,13,190,1828.14
2048-02,14,1701,215580.97999999998
2048-02,17,211,104853.23
2048-02,21,352,45830.03
2048-02,24,16,25305.71
2048-02,27,656,16625.31
2048-02,28,3304,360208.0
2048-02,29,750,73597.52
2048-02,31,487,53622.27
2048-02,33,1068,127397.93
2048-02,38,675,68519.01
2048-02,40,713,65120.87
2048-02,43,49,38027.28
2048-02,45,391,90053.43
2048-02,50,898,79610.45
2048-02,51,596,18079.51
2048-02,55,782,24760.36
2048-02,56,948,89292.69
2048-02,58,1300,186254.1
2048-02,59,58,95520.76
2048-02,61,710,88603.68
2048-02,67,2061,165461.77
2048-03,17,587,7035.27
2048-03,18,706,85518.67
2048-03,19,899,24631.86
2048-03,20,248,57327.83
2048-03,21,2157,105777.68000000001
2048-03,22,111,80596.74
2048-03,23,102,7462.39
2048-03,25,279,1271.39
2048-03,28,345,92918.18
2048-03,32,240,85693.62
2048-03,33,468,11557.43
2048-03,34,926,63965.28
2048-03,39,121,20439.44
2048-03,43,983,136495.71000000002
2048-03,44,268,39951.54
2048-03,45,1153,74040.78
2048-03,48,849,23250.74
2048-03,49,329,90916.53
2048-03,52,73,71808.52
2048-03,59,808,14070.9
2048-03,60,430,69659.71
2048-03,64,711,17454.24
2048-03,67,984,170215.51
2048-03,68,389,24084.72
2048-03,69,914,88175.01
2048-04,12,76,46284.93
2048-04,13,676,5174.28
2048-04,15,831,68231.47
2048-04,17,776,98654.59
2048-04,20,868,2772.98
2048-04,28,905,57710.630000000005
2048-04,35,785,9185.75
2048-04,36,51,69505.01
2048-04,37,986,43735.76
2048-04,38,399,56818.52
2048-04,41,947,31596.96
2048-04,48,711,71185.45
2048-04,52,444,65642.83
2048-04,54,1053,100738.5
2048-04,56,915,29807.52
2048-04,58,340,58176.11
2048-04,59,481,67586.57
2048-04,66,109,4492.88
2048-05,10,918,91392.78
2048-05,13,261,35090.34
2048-05,14,749,23842.41
2048-05,17,1788,114913.22
2048-05,18,272,17911.59
2048-05,19,1351,152467.36
2048-05,20,622,53822.31
2048-05,22,931,44118.24
2048-05,23,431,65156.049999999996
2048-05,24,292,39548.72
2048-05,25,564,64641.01
2048-05,28,77,71618.52
2048-05,29,809,141887.51
2048-05,30,154,27155.99
2048-05,31,91,68453.18
2048-05,33,192,80928.72
2048-05,38,1337,129370.96
2048-05,39,1044,50039.29
2048-05,41,353,96943.06
2048-05,43,427,19461.43
2048-05,46,683,98722.55
2048-05,50,893,5191.7
2048-05,53,726,65980.87
2048-05,57,662,62352.97
2048-05,58,15,87333.42
2048-05,60,36,5146.24
2048-05,61,38,16585.98
2048-05,62,57,95749.06
2048-05,64,138,9557.1
2048-05,68,115,27042.35
2048-06,10,1600,103079.99
2048-06,14,852,93285.12
2048-06,18,199,87386.69
2048-06,23,1283,133758.71
2048-06,24,280,15830.32
2048-06,27,801,10555.01
2048-06,31,506,55836.55
2048-06,34,326,10527.02
2048-06,36,772,14749.33
2048-06,39,763,56874.05
2048-06,40,787,45739.34
2048-06,42,2544,215281.48
2048-06,45,587,7276.21
2048-06,47,68,73043.52
2048-06,49,79,63829.08
2048-06,50,1622,89957.35
2048-06,51,756,52861.81
2048-06,52,685,97805.04
2048-06,58,135,62177.47
2048-06,59,41,40906.43
2048-06,60,1007,100866.84
2048-06,61,379,1559.19
2048-06,65,654,19315.16
2048-06,69,317,70056.36
2048-07,11,758,156324.26
2048-07,13,659,49792.17
2048-07,14,834,88580.2
2048-07,15,1797,94011.85
2048-07,16,844,32392.18
2048-07,17,1371,107333.28
2048-07,21,113,16962.59
2048-07,28,243,60216.24
2048-07,29,356,14087.58
2048-07,31,847,71065.48
2048-07,34,789,56511.2
2048-07,35,556,4633.23
2048-07,42,1126,148249.75
2048-07,45,321,76793.28
2048-07,47,992,37941.05
2048-07,50,660,62376.88
2048-07,51,275,82970.51
2048-07,55,236,43075.51
2048-07,56,1105,113860.75
2048-07,60,1373,91037.08
2048-07,61,744,98597.29000000001
2048-07,62,1312,226840.15999999997
2048-07,64,537,65701.23
2048-08,10,85,98778.6
2048-08,12,9,92297.41
2048-08,15,81,44201.16
2048-08,16,969,67079.81
2048-08,17,1903,83250.01999999999
2048-08,18,825,67377.6
2048-08,20,256,36245.75
2048-08,22,407,77812.3
2048-08,24,1278,35374.119999999995
2048-08,25,362,51340.37
2048-08,28,761,79743.86
2048-08,29,117,43511.85
2048-08,30,62,5252.19
2048-08,33,550,48780.35
2048-08,34,599,66435.9
2048-08,37,1866,121213.95000000001
2048-08,41,813,9237.53
2048-08,45,714,96198.31
2048-08,49,28,28195.08
2048-08,51,464,91307.14
2048-08,52,349,43347.23
2048-08,54,551,41150.93
2048-08,55,1387,105260.31
2048-08,59,756,89105.76
2048-08,66,572,31846.22
2048-08,68,658,57101.56
2048-09,10,869,133381.46
2048-09,11,660,79136.57
2048-09,14,1429,29787.579999999998
2048-09,16,542,85166.67
2048-09,23,578,65171.09
2048-09,30,639,84176.13
2048-09,31,677,34769.12
2048-09,35,998,28562.96
2048-09,40,374,21742.09
2048-09,46,475,52110.68
2048-09,48,683,89049.69
2048-09,50,1337,151461.47
2048-09,54,706,53118.77
2048-09,59,1073,118879.9
2048-10,10,986,35151.67
2048-10,11,628,11553.17
2048-10,17,340,55638.03
2048-10,19,623,32394.21
2048-10,20,730,20030.97
2048-10,24,1369,195472.71
2048-10,31,414,55301.11
2048-10,36,147,19518.03
2048-10,39,749,87587.89
2048-10,42,196,19015.85
2048-10,43,182,28072.0
2048-10,45,886,36799.91
2048-10,46,412,21089.08
2048-10,48,621,34749.71
2048-10,49,7,60753.56
2048-10,51,1675,139031.41
2048-10,54,1741,95888.76999999999
2048-10,60,309,51070.91
2048-10,62,199,154610.57
2048-10,65,90,31653.3
2048-10,67,531,141793.38
2048-11,14,563,20061.42
2048-11,16,97,53788.3
2048-11,17,783,81600.97
2048-11,19,255,30674.31
2048-11,20,267,85179.65
2048-11,27,1600,103653.25
2048-11,32,830,95849.69
2048-11,35,333,102004.68
2048-11,37,1189,121427.41
2048-11,41,450,68424.14
2048-11,42,784,34873.53
2048-11,44,246,81305.04
2048-11,45,843,7426.37
2048-11,48,971,82377.74
2048-11,49,1121,131374.78999999998
2048-11,50,976,50682.77
2048-11,55,353,58764.42
2048-11,57,560,98437.96
2048-11,58,557,39452.06
2048-11,59,419,8539.4
2048-11,61,291,12616.35
2048-11,63,1603,86541.41
2048-11,67,768,54404.93
2048-12,13,24,98539.33
2048-12,15,613,86143.82
2048-12,16,69,144644.08000000002
2048-12,17,638,23220.68
2048-12,19,974,174743.93
2048-12,20,339,25221.16
2048-12,23,656,4336.05
2048-12,25,738,93385.95
2048-12,28,151,8539.91
2048-12,29,424,90899.51
2048-12,31,736,62057.87
2048-12,32,369,40514.54
2048-12,33,442,83562.07
2048-12,37,125,3567.62
2048-12,38,1248,127118.1
2048-12,39,767,116908.06
2048-12,40,616,88317.93
2048-12,41,1573,57772.19
2048-12,42,376,74441.33
2048-12,44,856,93602.15
2048-12,45,320,10011.07
2048-12,51,1317,114848.56
2048-12,55,879,95070.4
2048-12,58,1695,183351.72999999998
2048-12,59,700,40667.86
2048-12,60,829,6527.3
2048-12,61,130,82011.12
2048-12,63,59,58214.74
2048-12,64,723,14971.12
2048-12,66,138,3825.41
2048-12,67,958,94139.19
2048-12,68,75,19147.11
2049-01,12,478,87156.77
2049-01,14,583,61222.34
2049-01,15,466,63558.67
2049-01,18,706,63450.54
2049-01,19,316,162331.29
2049-01,21,1543,94061.85
2049-01,22,738,3837.35
2049-01,28,445,154824.68
2049-01,30,26,10974.54
2049-01,32,267,75706.67
2049-01,34,225,93764.61
2049-01,38,571,10225.56
2049-01,42,559,72238.41
2049-01,43,419,67362.83
2049-01,46,1430,98646.64
2049-01,48,603,63998.93000000001
2049-01,49,176,19059.41
2049-01,51,376,54499.17
2049-01,52,593,12896.08
2049-01,55,601,56545.49
2049-01,58,913,121055.56
2049-01,60,245,15450.43
2049-01,62,1249,92055.6
2049-01,68,271,56566.67
2049-02,15,346,34735.24
2049-02,16,493,23274.08
2049-02,17,47,26375.47
2049-02,18,548,14194.9
2049-02,26,268,64584.19
2049-02,28,15,19827.68
2049-02,30,956,6903.77
2049-02,32,225,21567.2
2049-02,33,859,47565.29
2049-02,34,815,112902.14
2049-02,35,902,150647.49
2049-02,38,8,2507.6
2049-02,40,814,94215.85
2049-02,41,195,46552.9
2049-02,42,154,3759.02
2049-02,44,435,45703.06
2049-02,45,86,29815.66
2049-02,49,193,4213.34
2049-02,52,95,28205.46
2049-02,53,943,10262.21
2049-02,54,2170,196223.3
2049-02,55,617,40288.82
2049-02,60,287,23578.53
2049-02,62,2000,236667.32
2049-02,64,225,39298.21
2049-02,68,894,11243.04
2049-03,12,984,59708.08
2049-03,21,819,42037.25
2049-03,22,70,38246.56
2049-03,25,1190,118499.48
2049-03,26,60,72465.61
2049-03,27,203,32689.1
2049-03,34,960,61760.62
2049-03,36,1580,103046.83
2049-03,37,725,107964.04
2049-03,40,382,77873.75
2049-03,42,404,73943.13
2049-03,44,363,67235.58
2049-03,55,309,80107.64
2049-03,56,1660,174645.15999999997
2049-03,59,515,63701.38
2049-03,64,865,51329.47
2049-03,67,1488,167148.06
2049-03,68,201,23673.95
2049-04,11,513,59749.47
2049-04,13,663,10429.57
2049-04,15,896,95170.91
2049-04,20,117,54291.24
2049-04,22,1241,50052.24
2049-04,29,1436,101619.81
2049-04,30,775,65991.23999999999
2049-04,32,514,24603.05
2049-04,34,1362,43981.8
2049-04,35,337,35776.76
2049-04,37,524,79425.44
2049-04,39,841,82901.06
2049-04,40,81,61894.12
2049-04,42,190,8514.63
2049-04,44,307,36208.84
2049-04,54,1028,94746.72
2049-04,55,959,79903.52
2049-04,56,69,63406.37
2049-04,58,746,8752.62
2049-04,63,310,5024.77
2049-04,66,420,40662.46000000001
2049-04,67,404,177136.16999999998
2049-04,68,8,74845.08
2049-04,69,1090,146869.47
2049-05,10,477,77791.26
2049-05,13,253,46159.27
2049-05,16,338,47363.81
2049-05,17,411,91720.85
2049-05,18,868,35251.51
2049-05,25,863,69293.39
2049-05,27,721,143461.68
2049-05,34,296,87030.1
2049-05,36,974,44049.6
2049-05,37,662,137530.01
2049-05,38,828,91185.11
2049-05,41,407,2191.81
2049-05,42,740,86262.7
2049-05,43,435,13000.61
2049-05,44,742,29475.47
2049-05,45,295,74006.62
2049-05,47,693,94506.84
2049-05,48,764,11705.8
2049-05,51,210,79591.51
2049-05,52,606,87274.99
2049-05,55,62,30100.39
2049-05,68,1194,82038.1
2049-06,11,337,89023.27
2049-06,12,637,2201.48
2049-06,23,82,1754.94
2049-06,27,227,51788.93
2049-06,29,596,92430.72
2049-06,31,139,47148.94
2049-06,36,644,5994.26
2049-06,37,1031,214346.64
2049-06,38,948,20882.95
2049-06,39,462,18323.74
2049-06,42,440,18006.71
2049-06,44,865,35166.56
2049-06,46,1188,102902.41
2049-06,49,840,58703.99
2049-06,52,48,70221.56
2049-06,56,30,81833.56
2049-06,58,355,13750.75
2049-06,59,1578,180045.31
2049-06,61,824,65053.07
2049-06,62,761,129227.33000000002
2049-06,63,874,51573.27
2049-06,67,626,152328.96
2049-07,10,308,4234.96
2049-07,13,649,25180.95
2049-07,15,192,35441.56
2049-07,16,249,31861.32
2049-07,18,673,53368.81
2049-07,25,429,34681.94
2049-07,29,487,81935.61
2049-07,31,556,63814.659999999996
2049-07,32,136,62829.84
2049-07,33,727,93118.96
2049-07,38,565,1423.62
2049-07,40,195,5528.63
2049-07,45,324,8557.84
2049-07,52,722,30196.55
2049-07,54,460,15845.7
2049-07,55,240,32571.39
2049-07,58,953,36611.4
2049-07,59,728,25155.0
2049-07,60,422,96025.15
2049-07,65,88,10669.08
2049-07,66,144,97538.52
2049-07,67,983,25709.02
2049-07,68,667,44665.48
2049-08,11,992,51010.81
2049-08,13,452,3480.3
2049-08,16,317,81418.97
2049-08,21,737,67713.87
2049-08,22,129,3894.97
2049-08,24,967,270411.22
2049-08,28,667,74289.87
2049-08,30,366,9063.89
2049-08,32,143,4654.9
2049-08,35,779,48338.99
2049-08,36,336,44359.03
2049-08,40,182,46441.66
2049-08,41,63,46327.11
2049-08,42,879,6487.26
2049-08,45,935,111410.15
2049-08,48,120,75140.94
2049-08,50,408,21472.48
2049-08,51,114,49436.43
2049-08,52,443,107763.98999999999
2049-08,53,666,72827.25
2049-08,57,278,32799.77
2049-08,58,945,38388.38
2049-08,60,914,96739.57
2049-08,61,1056,109159.48999999999
2049-08,62,820,2863.3
2049-08,63,158,7401.75
2049-08,64,933,31694.17
2049-08,67,3,28996.52
2049-09,10,891,93679.34
2049-09,11,676,10918.61
2049-09,16,992,62244.61
2049-09,18,638,114240.63
2049-09,19,954,39316.97
2049-09,20,954,139689.28
2049-09,21,829,84322.01
2049-09,22,1044,163673.07
2049-09,24,602,96381.76
2049-09,30,760,14001.19
2049-09,31,828,95996.74
2049-09,33,602,69370.13
2049-09,35,536,40753.44
2049-09,37,1533,53999.729999999996
2049-09,38,107,95952.36
2049-09,40,526,11398.56
2049-09,46,190,5595.23
2049-09,47,734,118409.64
2049-09,54,375,81174.05
2049-09,60,175,88296.75
2049-09,61,461,27008.03
2049-09,62,571,33053.62
2049-09,63,1533,95184.42
2049-09,64,226,9871.81
2049-09,66,581,74837.96
2049-09,67,428,151965.02000000002
2049-09,68,304,41498.69
2049-10,11,313,34495.46
2049-10,14,54,57814.94
2049-10,16,634,73161.89
2049-10,18,696,44382.49
2049-10,20,483,91725.76
2049-10,24,1111,61667.8
2049-10,26,841,94276.34
2049-10,32,670,3641.06
2049-10,33,590,90737.66
2049-10,36,793,85830.17
2049-10,37,140,91326.79
2049-10,40,1015,60551.85
2049-10,44,41,61696.25
2049-10,45,549,66733.05
2049-10,47,1936,112480.14
2049-10,48,629,2858.14
2049-10,53,145,29688.56
2049-10,54,1506,59817.74
2049-10,55,1477,125753.62000000001
2049-10,56,378,25958.34
2049-10,57,968,30371.43
2049-10,58,516,67408.19
2049-10,62,107,153304.02000000002
2049-10,64,607,26710.36
2049-10,65,681,11736.33
2049-10,67,476,78270.1
2049-10,68,355,28242.02
2049-11,19,665,18225.63
2049-11,22,275,64953.04
2049-11,23,1327,135690.65
2049-11,24,145,1953.85
2049-11,26,398,79627.69
2049-11,27,133,7390.38
2049-11,28,889,39898.46
2049-11,29,908,25657.76
2049-11,31,71,89270.59
2049-11,32,254,70689.46
2049-11,35,201,52687.6
2049-11,39,581,25319.69
2049-11,43,369,64215.91
2049-11,45,694,94372.65
2049-11,46,228,82999.05
2049-11,48,230,51712.15
2049-11,51,428,10320.97
2049-11,53,592,32592.5
2049-11,56,599,42929.79
2049-11,57,606,70977.35
2049-11,58,964,83737.60999999999
2049-11,59,53,38146.38
2049-11,61,919,82598.47
2049-11,67,860,42017.78
2049-12,12,333,7801.36
2049-12,14,804,71547.39
2049-12,15,333,2766.72
2049-12,17,432,12101.8
2049-12,18,935,98505.73
2049-12,21,884,96854.29
2049-12,23,228,15318.87
2049-12,24,821,26523.1
2049-12,29,155,79490.97
2049-12,31,47,89032.61
2049-12,33,215,75688.94
2049-12,39,691,13387.34
2049-12,42,151,69659.67
2049-12,44,48,71584.6
2049-12,45,30,60553.62
2049-12,50,406,23753.51
2049-12,52,811,14364.38
2049-12,56,880,58444.96
2049-12,59,95,72703.03
2049-12,60,991,57582.12
2049-12,61,698,55212.24
2049-12,62,175,35705.49
2049-12,63,590,14139.73
2050-01,12,51,94751.2
2050-01,13,502,28021.4
2050-01,18,595,74748.11
2050-01,20,791,72113.09
2050-01,22,1327,101924.79000000001
2050-01,26,273,87713.0
2050-01,29,66,76774.56
2050-01,32,911,3027.85
2050-01,35,154,29196.56
2050-01,36,1435,120944.36
2050-01,38,833,75818.2
2050-01,41,1145,160276.2
2050-01,42,1480,91118.1
2050-01,46,41,74769.37
2050-01,47,943,100853.41
2050-01,50,216,21858.42
2050-01,54,580,49105.49
2050-01,55,541,12875.04
2050-01,56,218,36582.3
2050-01,57,985,36090.66
2050-01,60,659,44973.14
2050-01,65,100,89597.09
2050-02,11,141,64036.71
2050-02,12,1675,14064.25
2050-02,13,230,64379.84
2050-02,14,433,99232.94
2050-02,17,188,94049.12000000001
2050-02,18,162,47197.48
2050-02,21,587,84715.62
2050-02,23,900,43228.74
2050-02,24,246,39712.97
2050-02,34,1023,96462.26000000001
2050-02,36,614,26248.14
2050-02,44,976,91965.13
