Campaign_ID,Month,Revenue_Generated,Conversions,Customer_Satisfaction_Post_Refund
CMP_UMEN4X,2034-08,90013.88,30,2.0
CMP_UMHHO0,2027-07,25187.6,903,1.0
CMP_UMYXOH,2044-11,43001.79,934,3.0
CMP_UN14DA,2037-10,15264.15,516,1.0
CMP_UN9GZ7,2050-01,74748.11,595,3.0
CMP_UNR6NA,2024-07,88214.78,84,2.0
CMP_UO0ZEN,2023-06,12185.43,779,2.0
CMP_UO1H39,2040-08,56642.26,400,1.0
CMP_UO2660,2023-12,77078.31,57,4.0
CMP_UO6MGL,2045-06,72662.73,79,3.0
CMP_UO9GUT,2030-05,27380.7,497,1.0
CMP_UOAFT9,2039-06,52678.59,353,4.0
CMP_UOBETO,2042-12,5208.8,960,3.0
CMP_UOU015,2027-04,6311.6,26,2.0
CMP_UOXS5L,2037-02,86049.29,122,3.0
CMP_UP0OIQ,2024-09,91419.48,57,3.0
CMP_UP8LCT,2034-10,72922.76,61,4.0
CMP_UPF4AR,2041-11,9701.67,782,4.0
CMP_UPL73Y,2044-05,37424.28,662,4.0
CMP_UPLJBV,2046-05,94827.33,774,3.0
CMP_UPTEV5,2033-10,43578.39,464,2.0
CMP_UPZ1FP,2030-09,61948.08,131,4.0
CMP_UQ35AA,2040-08,10294.76,7,2.0
CMP_UQ8TQT,2034-12,99529.39,703,4.0
CMP_UQ9JT2,2035-02,93882.65,481,1.0
CMP_UQBYGE,2029-09,9249.2,338,2.0
CMP_UQDU1V,2039-10,25269.31,659,1.0
CMP_UQDZKY,2037-06,18173.6,644,3.0
CMP_UQHVJ9,2023-03,62976.2,865,1.0
CMP_UQMRR7,2030-12,39622.57,619,1.0
CMP_UQN88D,2045-06,98399.48,164,2.0
CMP_UQOHG3,2041-09,84094.61,818,4.0
CMP_UQPOQ7,2039-04,62742.13,236,1.0
CMP_UQTJ0Z,2026-10,69393.31,17,4.0
CMP_UR09PG,2045-03,67578.13,868,3.0
CMP_UR4OY2,2045-05,88375.75,23,2.0
CMP_UR6IWV,2046-11,16961.14,675,3.0
CMP_URFSCH,2028-01,49900.17,779,1.0
CMP_URHCXE,2049-01,9630.8,861,1.0
CMP_URHKX0,2026-06,80782.97,491,3.0
CMP_URINML,2036-06,98363.59,649,1.0
CMP_URIQDT,2045-09,52882.79,590,3.0
CMP_URR2CZ,2031-07,35185.06,784,4.0
CMP_US7OY4,2035-04,88864.01,206,4.0
CMP_USAAEU,2024-12,37217.72,63,4.0
CMP_USASQT,2046-03,10019.01,899,3.0
CMP_USC3YR,2049-05,77791.26,477,1.0
CMP_USE8FH,2043-02,77788.09,554,3.0
CMP_USEWYX,2050-04,52487.09,440,1.0
CMP_USRW3N,2048-04,5174.28,676,3.0
CMP_USSINI,2032-07,66779.06,423,1.0
CMP_USSQY4,2046-02,33291.09,770,3.0
CMP_USZC4N,2032-08,72925.7,604,3.0
CMP_UT66CL,2045-06,15769.78,261,2.0
CMP_UTFMZQ,2032-02,35773.76,108,3.0
CMP_UTJ2F4,2023-09,23429.31,72,3.0
CMP_UTJWKK,2026-09,69231.55,953,1.0
CMP_UTN5R4,2030-04,56273.3,182,1.0
CMP_UTX95V,2038-10,90849.87,621,4.0
CMP_UUAC7T,2030-02,52012.2,659,3.0
CMP_UUAYN6,2046-11,93153.76,994,4.0
CMP_UUIQOW,2028-01,34151.2,3,3.0
CMP_UUPVNG,2025-12,88543.37,490,1.0
CMP_UUTZVL,2033-03,37410.59,735,1.0
CMP_UUZLXK,2038-05,89090.31,557,3.0
CMP_UV3L9T,2045-07,80645.46,915,4.0
CMP_UV3POU,2039-06,66801.27,965,4.0
CMP_UVD1M2,2044-01,75268.16,571,3.0
CMP_UVISEQ,2041-09,17056.77,676,4.0
CMP_UW27H9,2048-06,63829.08,79,1.0
CMP_UW515K,2032-03,10847.59,169,1.0
CMP_UWC1J6,2025-05,40879.2,68,1.0
CMP_UWC8JC,2037-04,31430.77,615,1.0
CMP_UWJFBQ,2025-09,37729.56,541,1.0
CMP_UWLVE6,2033-03,44614.16,941,4.0
CMP_UWNBHR,2030-10,78586.68,562,4.0
CMP_UWNZ75,2050-04,25859.69,363,3.0
CMP_UWOQ71,2047-09,80400.05,22,2.0
CMP_UWYAXD,2029-06,26253.22,813,3.0
CMP_UX0ZYN,2032-06,87056.99,354,4.0
CMP_UX56B1,2030-06,11742.17,625,3.0
CMP_UX6WKC,2037-10,34411.31,43,4.0
CMP_UX8SXA,2037-10,46597.61,891,2.0
CMP_UX9UDB,2024-11,25573.88,850,1.0
CMP_UXEHUI,2026-03,80310.63,358,3.0
CMP_UXHRX9,2026-07,89181.52,669,3.0
CMP_UXLOF3,2046-11,96502.63,785,2.0
CMP_UXNKWB,2036-02,21624.85,64,2.0
CMP_UXTTCL,2036-03,28479.64,393,4.0
CMP_UXVLZB,2038-03,36912.77,614,2.0
CMP_UY8SEW,2035-05,61336.91,187,3.0
CMP_UY9X52,2025-01,4932.51,344,1.0
CMP_UYA0HD,2047-12,40036.53,504,3.0
CMP_UYM9WK,2027-04,7040.47,361,2.0
CMP_UYOM8M,2032-02,21708.76,349,1.0
CMP_UYX7OK,2024-11,10802.12,98,1.0
CMP_UZ2DMT,2036-03,59478.5,519,2.0
CMP_UZ9RL7,2033-05,29243.98,518,4.0
CMP_UZMYM0,2043-07,11076.95,289,3.0
CMP_UZUGOY,2023-03,37689.74,295,3.0
CMP_UZUOU2,2047-12,84424.99,724,3.0
CMP_UZW8M7,2029-02,69745.84,51,3.0
CMP_V016II,2044-08,59759.25,186,1.0
CMP_V09J7E,2039-11,67772.5,613,1.0
CMP_V0B818,2049-04,35776.76,337,3.0
CMP_V0CZM0,2041-12,55987.39,757,3.0
CMP_V0EFF3,2032-12,87334.41,691,1.0
CMP_V0L04I,2042-01,74556.41,283,4.0
CMP_V0ZUYO,2033-03,59303.24,807,3.0
CMP_V105IS,2043-09,84569.56,233,4.0
CMP_V167S8,2028-08,47407.01,818,4.0
CMP_V185BD,2045-04,2188.25,713,3.0
CMP_V1FO6P,2049-09,9871.81,226,4.0
CMP_V1I7SQ,2044-04,10410.55,390,3.0
CMP_V1NXJR,2032-09,8190.21,947,3.0
CMP_V1SOVC,2034-07,23935.61,758,1.0
CMP_V1WLF4,2041-09,6707.58,883,4.0
CMP_V213F7,2034-12,31786.05,185,2.0
CMP_V21PDM,2035-05,35310.15,474,3.0
CMP_V2AKAL,2040-08,78426.52,918,1.0
CMP_V2DIJC,2024-07,60442.33,107,1.0
CMP_V2EBYP,2046-03,51686.23,592,4.0
CMP_V2F1ND,2047-03,29476.76,59,4.0
CMP_V2JJAN,2039-07,49089.5,471,2.0
CMP_V2OJHB,2024-06,78869.09,690,1.0
CMP_V2OL83,2033-05,96212.65,397,4.0
CMP_V2UHG8,2036-01,50579.32,977,3.0
CMP_V2XYAU,2043-05,16815.64,347,4.0
CMP_V3FG1I,2036-01,91596.95,546,3.0
CMP_V3GT3W,2025-03,86301.05,790,2.0
CMP_V3RF9F,2038-05,88965.97,705,2.0
CMP_V3RWQP,2044-09,8811.55,434,3.0
CMP_V3SUZY,2039-09,34611.06,85,3.0
CMP_V3TZUY,2045-12,31706.73,809,1.0
CMP_V449R6,2035-11,77964.8,542,1.0
CMP_V45D9S,2037-06,15777.65,183,2.0
CMP_V47JT3,2047-06,18867.02,420,4.0
CMP_V4ELBU,2028-07,33870.56,763,1.0
CMP_V4I6TR,2035-05,1792.95,102,1.0
CMP_V4Y3VO,2035-07,42899.17,289,3.0
CMP_V4ZHM4,2031-01,13825.02,775,3.0
CMP_V528O7,2033-02,10820.6,480,3.0
CMP_V58W4S,2030-12,20264.44,857,3.0
CMP_V59JRS,2050-04,78468.19,440,4.0
CMP_V5FX3Y,2029-10,70291.39,713,1.0
CMP_V5KUEP,2026-06,77731.02,131,4.0
CMP_V5LXHG,2047-06,13103.53,149,2.0
CMP_V5U72A,2028-12,45927.5,102,4.0
CMP_V5VIVA,2036-09,77969.72,971,3.0
CMP_V5XJ5S,2031-09,15870.31,706,3.0
CMP_V66EEM,2046-06,12317.2,315,2.0
CMP_V66MGE,2026-07,31432.66,263,3.0
CMP_V6HODQ,2023-09,5966.53,646,3.0
CMP_V6IWIX,2035-12,55791.07,786,2.0
CMP_V7TPGN,2044-03,8918.76,65,2.0
CMP_V7ZOO5,2028-09,18552.58,804,2.0
CMP_V82SGE,2037-02,23990.66,766,1.0
CMP_V84JEP,2026-04,7931.6,308,3.0
CMP_V8IE83,2030-05,26648.18,270,3.0
CMP_V8JO5A,2038-07,86994.07,530,1.0
CMP_V93F4C,2035-12,98735.66,370,3.0
CMP_V9761Y,2025-06,57668.69,400,3.0
CMP_V98MNI,2024-02,52724.54,844,3.0
CMP_V9DGCW,2044-12,93986.72,161,4.0
CMP_V9G06C,2047-11,41353.2,559,4.0
CMP_V9KOGG,2042-11,34775.48,77,2.0
CMP_V9MTJK,2027-11,45405.38,666,4.0
CMP_V9MVZ2,2034-03,28380.08,958,4.0
CMP_V9MW55,2043-08,97674.48,209,4.0
CMP_V9OA52,2030-03,61465.93,941,3.0
CMP_V9R980,2044-12,20309.98,531,2.0
CMP_V9SKPA,2045-03,92473.51,34,3.0
CMP_V9TNIS,2040-03,83794.84,404,3.0
CMP_VA3KMF,2043-02,27938.63,818,1.0
CMP_VA6J84,2035-12,95950.46,770,2.0
CMP_VAFA3W,2043-11,69021.43,245,4.0
CMP_VAH9LU,2043-09,45624.78,742,4.0
CMP_VAKH9S,2032-08,22553.81,546,1.0
CMP_VAMRRY,2024-12,18579.89,37,4.0
CMP_VB16L8,2035-06,22344.5,739,3.0
CMP_VB3EYO,2047-08,87287.62,728,1.0
CMP_VB7QFA,2048-03,39951.54,268,4.0
CMP_VBCK11,2032-11,99623.55,112,1.0
CMP_VBCMYS,2033-04,9354.0,780,4.0
CMP_VBIED3,2026-06,10266.61,400,2.0
CMP_VBL4CJ,2027-02,14002.48,721,4.0
CMP_VBMN0B,2046-05,45382.3,3,2.0
CMP_VBNCEM,2026-08,30369.9,779,4.0
CMP_VBO4UQ,2046-01,99816.67,238,2.0
CMP_VBVMOY,2032-08,62657.88,626,4.0
CMP_VBYJX7,2036-01,59981.47,469,1.0
CMP_VBZBP1,2028-11,14667.03,752,1.0
CMP_VC20JK,2038-03,33986.81,861,2.0
CMP_VC3GJ9,2047-03,9132.34,734,4.0
CMP_VC4N01,2024-11,42702.47,552,2.0
CMP_VCL4OS,2044-04,35459.71,181,1.0
CMP_VCMYQY,2043-11,7284.67,211,1.0
CMP_VCP92H,2046-05,46248.6,946,2.0
CMP_VCTFTE,2034-09,32607.8,570,3.0
CMP_VCW81S,2050-05,20711.62,807,3.0
CMP_VD0IQO,2049-01,56545.49,601,4.0
CMP_VD3JU6,2033-12,63960.09,625,1.0
CMP_VD3LYB,2028-01,35299.1,958,1.0
CMP_VD445E,2029-11,95524.74,457,1.0
CMP_VD7QBL,2043-08,83933.06,194,2.0
CMP_VDB0TJ,2027-06,76094.1,255,3.0
CMP_VDCXYC,2028-07,85927.65,633,3.0
CMP_VDFJM4,2030-02,38149.96,247,2.0
CMP_VDGLYN,2036-02,51690.59,609,4.0
CMP_VDJTQE,2037-11,70758.6,111,2.0
CMP_VE04PJ,2035-08,69475.06,757,2.0
CMP_VE0W7S,2047-12,41057.49,447,2.0
CMP_VE37SZ,2030-12,66866.52,585,4.0
CMP_VED22S,2034-03,97493.08,974,3.0
CMP_VEVZ60,2039-07,10227.53,25,3.0
CMP_VEXLYN,2038-10,55482.94,425,3.0
CMP_VEXP6O,2033-09,42559.4,285,1.0
CMP_VEZFH2,2033-07,50999.43,800,4.0
CMP_VF1YN1,2045-09,56618.47,452,1.0
CMP_VF24JK,2031-10,83056.9,799,2.0
CMP_VF5IM3,2046-02,67806.56,921,1.0
CMP_VF6XKP,2039-05,21207.53,192,4.0
CMP_VFAY2N,2027-10,85133.89,618,1.0
CMP_VFCZMH,2047-10,65647.13,271,1.0
CMP_VFEYHO,2040-11,72250.05,667,4.0
CMP_VFHRAL,2048-06,68912.39,942,2.0
CMP_VFKTXZ,2027-01,29138.7,386,2.0
CMP_VFOJE2,2024-04,53156.48,270,2.0
CMP_VFQAJS,2043-02,21553.76,970,4.0
CMP_VG2QGS,2027-03,21889.52,464,4.0
CMP_VG6GUM,2042-09,54777.06,58,3.0
CMP_VG7VL5,2024-10,76075.77,517,1.0
CMP_VGCELK,2025-07,13202.39,612,3.0
CMP_VGOICN,2023-06,12315.42,379,1.0
CMP_VGP113,2031-10,69845.04,969,2.0
CMP_VGYMPC,2039-06,39243.27,994,4.0
CMP_VGZ90W,2043-10,87345.56,853,1.0
CMP_VGZBM6,2043-02,31016.51,518,1.0
CMP_VH1HE3,2027-05,15227.0,770,1.0
CMP_VH33J4,2039-04,66173.26,918,2.0
CMP_VH3KBU,2040-08,21514.82,775,3.0
CMP_VH98NE,2035-02,48474.92,776,4.0
CMP_VHDB7D,2044-10,15277.35,881,4.0
CMP_VHGWH8,2044-03,68032.84,509,4.0
CMP_VHU22M,2024-11,33061.98,999,1.0
CMP_VI4ZAJ,2046-07,44270.55,953,3.0
CMP_VIDXXO,2042-02,9008.58,677,4.0
CMP_VIGQP8,2048-10,98918.08,251,2.0
CMP_VIHGSJ,2030-07,3567.01,943,4.0
CMP_VINERC,2040-03,17574.11,379,2.0
CMP_VIUT5E,2031-04,2389.5,402,4.0
CMP_VJ0F31,2048-11,58764.42,353,2.0
CMP_VJ1FR0,2024-01,94219.58,167,4.0
CMP_VJ3BMJ,2046-10,66750.25,845,1.0
CMP_VJ87CX,2039-12,39325.07,671,3.0
CMP_VJ94HC,2032-06,48765.29,621,3.0
CMP_VJABGO,2049-06,18006.71,440,3.0
CMP_VJCQQT,2027-11,98872.39,104,3.0
CMP_VJF5LO,2025-07,93785.43,922,2.0
CMP_VJII5I,2035-12,54911.34,538,4.0
CMP_VJTT7F,2034-06,72161.61,91,1.0
CMP_VK2XWX,2033-07,16024.02,763,3.0
CMP_VKGNWF,2040-05,51271.16,209,2.0
CMP_VKT9KX,2031-08,85776.46,181,1.0
CMP_VKVECO,2044-03,35529.47,634,2.0
CMP_VKYH6C,2025-03,64735.7,448,3.0
CMP_VKYRBM,2026-09,47331.09,414,2.0
CMP_VL1775,2029-01,76082.13,459,3.0
CMP_VL6AQP,2031-02,76153.77,546,2.0
CMP_VL6OT6,2029-10,6307.59,749,2.0
CMP_VLFIOX,2040-08,42071.61,356,3.0
CMP_VLHQQQ,2032-02,5190.77,297,3.0
CMP_VLJ2NU,2026-03,43345.75,339,2.0
CMP_VLLLUS,2043-09,81912.95,411,4.0
CMP_VLN8ST,2030-07,53394.83,962,2.0
CMP_VM2BAL,2041-05,35088.56,391,3.0
CMP_VM8OWP,2031-06,87681.31,222,2.0
CMP_VM9H4N,2036-10,13564.83,188,2.0
CMP_VMA7P3,2049-10,61696.25,41,4.0
CMP_VMAEXC,2032-04,21585.3,823,3.0
CMP_VMG6LB,2033-06,9130.9,554,1.0
CMP_VMJZ4Z,2041-03,63387.62,641,2.0
CMP_VMKL56,2035-10,15437.64,444,3.0
CMP_VMNSYT,2027-06,21268.16,518,2.0
CMP_VMPWJE,2023-12,16579.37,216,2.0
CMP_VMZC2D,2028-08,82785.71,294,4.0
CMP_VN2K0M,2031-08,99834.33,918,4.0
CMP_VNLJCO,2025-11,32764.32,561,2.0
CMP_VNPH9G,2030-06,35841.52,678,1.0
CMP_VO2C70,2028-09,27629.19,775,2.0
CMP_VO5DNT,2033-12,34351.98,984,2.0
CMP_VO9QRT,2039-07,75379.22,24,1.0
CMP_VOA22C,2041-04,10795.73,99,2.0
CMP_VOJMA8,2046-07,5619.16,586,3.0
CMP_VOKFBG,2025-09,64342.81,557,2.0
CMP_VOLTZ0,2046-05,52723.64,481,2.0
CMP_VOTJ2Q,2043-12,36320.68,867,1.0
CMP_VOV3EF,2025-10,11254.34,921,1.0
CMP_VOYDAQ,2030-08,60190.86,880,4.0
CMP_VP6ZLD,2046-04,65307.74,683,4.0
CMP_VP7ONU,2040-07,94617.47,247,2.0
CMP_VPAXNH,2048-08,34321.16,958,1.0
CMP_VPB8CY,2025-05,39116.61,498,4.0
CMP_VPNHR8,2030-04,22669.44,353,1.0
CMP_VPOYNK,2032-05,80017.65,464,2.0
CMP_VPZ2J7,2027-05,95206.45,45,4.0
CMP_VQ1PEN,2049-06,13750.75,355,2.0
CMP_VQ27GY,2033-01,86314.74,318,2.0
CMP_VQ8OVG,2036-01,22111.78,814,3.0
CMP_VQ8QLW,2043-06,98655.23,822,3.0
CMP_VQF6BY,2031-07,66985.35,66,1.0
CMP_VQGSU5,2042-08,63967.33,818,2.0
CMP_VQOFM5,2042-05,31418.44,591,1.0
CMP_VQZZY0,2043-03,53337.98,842,1.0
CMP_VRBP72,2046-11,26053.6,904,2.0
CMP_VRGJWP,2031-08,28155.05,851,4.0
CMP_VRJK8J,2029-04,38941.73,568,1.0
CMP_VROER0,2046-12,64005.83,886,2.0
CMP_VRPL7R,2023-04,5377.87,146,2.0
CMP_VRRUOX,2028-04,73169.35,912,3.0
CMP_VRUH3Z,2028-02,41382.15,400,3.0
CMP_VSDOLO,2032-12,96197.83,542,4.0
CMP_VSKDVG,2045-12,4413.86,735,3.0
CMP_VSOMUA,2044-09,39417.2,415,3.0
CMP_VSR4WQ,2047-06,96751.71,3,1.0
CMP_VSRMT1,2034-12,97395.01,160,2.0
CMP_VSYPKJ,2023-05,86008.5,187,3.0
CMP_VTFO9Y,2031-04,34802.5,414,1.0
CMP_VTGL76,2033-02,17862.28,230,3.0
CMP_VTH005,2039-09,10963.23,745,2.0
CMP_VTOX59,2043-07,1786.78,43,2.0
CMP_VTRYTL,2030-03,45392.05,917,2.0
CMP_VTXNMX,2038-02,95529.76,374,4.0
CMP_VTXXNK,2029-06,36682.26,110,3.0
CMP_VTYPJ4,2037-11,31321.77,215,4.0
CMP_VTZUAF,2029-07,98281.38,652,1.0
CMP_VU272H,2040-07,1390.93,230,1.0
CMP_VU4EE0,2028-07,78313.88,139,3.0
CMP_VU5A2T,2046-09,28906.86,202,1.0
CMP_VU8GPR,2047-02,51634.31,119,1.0
CMP_VUDZXQ,2041-12,47479.32,348,4.0
CMP_VUT7ZF,2043-07,46185.24,618,4.0
CMP_VUUYCQ,2049-05,74006.62,295,3.0
CMP_VVA4I9,2041-09,38522.1,439,4.0
CMP_VVBAG8,2041-06,11942.85,418,4.0
CMP_VVC0RP,2029-08,39405.24,750,1.0
CMP_VVDDY4,2034-12,95255.92,848,1.0
CMP_VVE06D,2042-08,62394.15,41,4.0
CMP_VVLEQR,2035-03,81351.6,864,4.0
CMP_VVMDUE,2036-11,87833.38,165,3.0
CMP_VVMWE9,2039-11,36036.69,818,1.0
CMP_VVN6KK,2025-04,83689.05,257,4.0
CMP_VVU98T,2049-04,73648.82,593,3.0
CMP_VVWBYT,2029-03,21733.26,242,1.0
CMP_VVX2MP,2047-03,16210.19,432,1.0
CMP_VWKO03,2036-04,50707.7,619,1.0
CMP_VX1S6R,2025-08,27594.69,486,4.0
CMP_VXD67W,2034-07,22308.65,59,4.0
CMP_VXPJ0B,2028-07,66489.51,372,3.0
CMP_VXUTJ5,2034-05,65042.93,350,1.0
CMP_VXVMLJ,2049-04,77904.02,129,4.0
CMP_VY2EX9,2034-06,20902.13,332,1.0
CMP_VY37N8,2040-09,40339.54,843,4.0
CMP_VY7EO6,2044-06,38075.86,983,3.0
CMP_VYNGKC,2049-04,82901.06,841,3.0
CMP_VYTVIT,2047-11,89028.9,763,2.0
CMP_VYXWRH,2049-09,15144.94,620,1.0
CMP_VZ65DN,2048-02,23543.83,313,2.0
CMP_VZKPXO,2044-11,2964.14,888,4.0
CMP_VZKZ8M,2024-09,14585.55,186,4.0
CMP_VZLAEI,2043-03,26627.65,503,4.0
CMP_VZN7TC,2046-02,44377.31,765,2.0
CMP_VZX049,2040-07,95242.4,96,4.0
CMP_W09JAP,2048-05,5146.24,36,3.0
CMP_W0D51T,2024-09,13622.76,810,1.0
CMP_W0E0ZP,2032-12,31546.48,260,3.0
CMP_W0MUTI,2043-08,40178.04,17,4.0
CMP_W0S5OZ,2042-12,55393.29,932,2.0
CMP_W10899,2029-01,53239.51,508,4.0
CMP_W1AJA9,2033-05,76169.42,51,1.0
CMP_W1MVVV,2049-08,10884.07,302,1.0
CMP_W1OCT8,2032-07,26108.81,284,1.0
CMP_W1PQVV,2034-06,94907.01,171,1.0
CMP_W1SX3G,2025-01,56934.08,441,1.0
CMP_W1TTMS,2040-09,41763.02,442,4.0
CMP_W1Y0VN,2034-07,5247.49,259,2.0
CMP_W20BG9,2038-11,47377.15,636,3.0
CMP_W27SFT,2033-06,29606.62,921,2.0
CMP_W28PSJ,2025-05,22941.27,739,2.0
CMP_W2ENCU,2027-03,31545.18,981,4.0
CMP_W2EWW5,2038-11,66315.33,383,3.0
CMP_W2KR19,2033-12,15145.84,559,1.0
CMP_W2L5VH,2047-08,71090.23,654,1.0
CMP_W2Q79B,2034-09,49292.89,307,3.0
CMP_W2SG1R,2033-11,94237.22,114,2.0
CMP_W2SV6B,2044-06,69408.88,173,4.0
CMP_W2WSSX,2032-07,4809.32,192,1.0
CMP_W2Y19K,2035-04,92264.69,115,3.0
CMP_W34LGR,2041-09,43336.31,274,1.0
CMP_W39PCF,2038-05,16388.13,877,2.0
CMP_W3AWN7,2031-07,91634.39,245,4.0
CMP_W3C34S,2035-03,15994.82,569,2.0
CMP_W3I2YQ,2027-09,44779.7,93,2.0
CMP_W3QPG6,2045-07,79075.93,34,2.0
CMP_W3R5BI,2037-08,51985.53,33,4.0
CMP_W3UYI4,2046-10,48439.14,217,3.0
CMP_W44YM2,2035-12,11754.12,99,3.0
CMP_W4CG63,2027-05,97165.28,288,2.0
CMP_W4E8RR,2043-04,84337.86,917,2.0
CMP_W4EC7A,2044-01,47978.93,237,3.0
CMP_W4HGVG,2033-05,49334.73,932,4.0
CMP_W4J494,2026-10,69335.58,421,3.0
CMP_W4L8OW,2028-02,98120.49,807,4.0
CMP_W4LH9Z,2026-05,5177.13,570,3.0
CMP_W4MUM1,2037-02,27630.09,706,2.0
CMP_W4POJ0,2027-05,14921.4,209,1.0
CMP_W4S7HW,2039-08,66953.99,709,3.0
CMP_W51630,2035-11,22490.57,716,1.0
CMP_W52Q2L,2042-07,18638.87,566,4.0
CMP_W55V9O,2048-06,5696.61,991,3.0
CMP_W59ITL,2038-03,32572.52,211,3.0
CMP_W5AMRB,2032-09,9055.68,133,2.0
CMP_W5G2P8,2046-06,37232.18,758,1.0
CMP_W5LEUM,2030-06,98432.58,751,3.0
CMP_W5OC0S,2041-01,1344.37,992,3.0
CMP_W5OK67,2041-08,28856.72,234,2.0
CMP_W5V11T,2037-11,30868.86,662,3.0
CMP_W5XAHJ,2031-05,94493.49,264,4.0
CMP_W6310F,2040-11,65284.12,990,3.0
CMP_W6I8NV,2046-07,62857.84,963,1.0
CMP_W6KMGY,2044-09,24525.0,448,2.0
CMP_W6SPDI,2048-07,12690.25,899,2.0
CMP_W7B5F5,2036-05,22039.2,719,2.0
CMP_W7BRL9,2043-12,90250.92,250,2.0
CMP_W7UFPA,2028-06,46906.49,412,4.0
CMP_W7XIG9,2044-07,50304.58,26,2.0
CMP_W7YOOF,2038-03,44429.13,541,4.0
CMP_W84OPV,2025-09,71585.75,210,2.0
CMP_W88SAF,2024-01,8287.36,808,2.0
CMP_W89CY7,2028-04,37592.59,635,1.0
CMP_W8AQT4,2036-10,9777.89,380,3.0
CMP_W8C2KV,2032-11,63532.3,664,3.0
CMP_W8DGQU,2024-03,75441.9,626,4.0
CMP_W8FP2F,2026-04,14959.99,242,4.0
CMP_W8XDX6,2025-03,44511.9,711,1.0
CMP_W91LWJ,2037-01,80831.38,985,2.0
CMP_W9LXXZ,2047-03,90137.42,690,3.0
CMP_W9MWM3,2038-01,74786.83,579,2.0
CMP_W9RRZ8,2032-09,15048.39,466,1.0
CMP_WA11UR,2045-03,56390.94,652,1.0
CMP_WA1KCA,2024-08,8494.98,391,1.0
CMP_WA23YW,2034-09,62895.18,200,4.0
CMP_WA673Q,2036-09,37697.33,473,2.0
CMP_WA8CKK,2031-09,27943.44,34,4.0
CMP_WA8GYG,2040-09,63997.34,276,4.0
CMP_WAD4ZV,2028-07,65599.5,947,1.0
CMP_WATTMR,2027-02,34595.71,551,3.0
CMP_WAUDCB,2046-02,42238.73,33,3.0
CMP_WAVB9E,2040-06,96029.92,257,3.0
CMP_WAZQ2C,2050-05,18525.73,179,1.0
CMP_WB73J4,2028-05,3587.49,296,4.0
CMP_WBF24Y,2042-02,70301.33,789,2.0
CMP_WBFR38,2035-10,6898.02,200,1.0
CMP_WBMFDM,2028-01,35937.03,182,4.0
CMP_WBPZOX,2036-01,79459.78,541,2.0
CMP_WBZSE0,2025-08,33107.12,412,2.0
CMP_WC6WI9,2040-08,14429.41,938,3.0
CMP_WC98AQ,2026-11,49575.66,312,1.0
CMP_WCAG4J,2038-05,53977.62,192,4.0
CMP_WCB5M3,2032-10,80234.39,916,2.0
CMP_WCB9TO,2023-11,58428.37,466,2.0
CMP_WCF9F2,2043-01,52679.45,989,3.0
CMP_WCG8G4,2039-05,1008.88,952,1.0
CMP_WCR0JS,2040-05,70483.74,220,4.0
CMP_WD5BJT,2049-01,79877.04,910,2.0
CMP_WD829A,2035-05,59653.56,81,1.0
CMP_WDG3BH,2044-06,40405.78,227,4.0
CMP_WDSIB3,2037-03,30814.59,756,1.0
CMP_WDVLGK,2038-01,58400.62,164,1.0
CMP_WDWHH6,2024-04,54205.71,29,1.0
CMP_WE1ZRM,2027-09,38818.22,559,3.0
CMP_WE8VBH,2043-04,13422.7,611,3.0
CMP_WES3TU,2034-08,72781.13,735,2.0
CMP_WEZ2L5,2034-11,86849.77,779,1.0
CMP_WF1WFB,2049-06,69843.57,243,2.0
CMP_WF22GW,2039-10,16082.92,857,4.0
CMP_WF2E8H,2023-11,13113.93,533,3.0
CMP_WF3Z8C,2030-05,23419.38,19,1.0
CMP_WF990Z,2049-02,3759.02,154,2.0
CMP_WFBTTL,2024-05,47867.53,564,4.0
CMP_WFHGVH,2049-05,29475.47,742,4.0
CMP_WFOBHV,2034-06,90387.25,769,2.0
CMP_WFUUW3,2044-12,6595.06,868,4.0
CMP_WG5V7P,2025-03,41127.44,447,1.0
CMP_WH2ZN7,2032-09,20512.41,987,4.0
CMP_WH4E0B,2026-04,99423.18,632,1.0
CMP_WHCX8F,2023-03,45162.26,961,1.0
CMP_WHDM9M,2031-10,76229.55,2,2.0
CMP_WHEXT0,2041-01,91640.04,46,1.0
CMP_WHJYOY,2023-07,78878.18,554,3.0
CMP_WHZD4Y,2037-01,31458.78,408,2.0
CMP_WI9R6G,2026-10,10758.37,173,2.0
CMP_WIKJ6K,2028-06,1033.15,961,1.0
CMP_WIQOMD,2039-02,84417.64,276,1.0
CMP_WIX7I1,2029-08,19362.91,949,4.0
CMP_WJ3WO7,2040-11,20220.53,28,2.0
CMP_WJ9OJN,2036-04,24226.12,762,4.0
CMP_WJBRHQ,2033-11,97262.07,532,2.0
CMP_WJE6AB,2024-05,55258.57,165,1.0
CMP_WJEVMH,2047-09,48279.14,29,3.0
CMP_WJF0NT,2033-03,98720.25,525,4.0
CMP_WJMMH8,2024-02,77796.9,323,2.0
CMP_WJUDDO,2040-09,67519.94,473,4.0
CMP_WK1EQK,2035-08,56120.02,113,1.0
CMP_WKBC70,2042-06,33518.9,890,4.0
CMP_WKCUXQ,2032-08,27195.77,427,2.0
CMP_WKJXLS,2031-02,84128.13,823,4.0
CMP_WKMX59,2026-09,16770.44,638,4.0
CMP_WKXOLC,2026-10,26688.78,829,2.0
