Bundle_Category,Bundle_ID,Revenue_Generated,Units_Sold,Customer_Satisfaction_Post_Refund
Standard,BNDL_GWWBM5,59383.76,95,4.0
Standard,BNDL_GX3Z1D,28032.12,108,2.0
Standard,BNDL_GX7CRR,30279.97,107,2.0
Standard,BNDL_GXAAY7,89982.75,8,3.0
Standard,BNDL_GYHMKS,76678.85,73,3.0
Standard,BNDL_GYVZ8G,68525.71,4,1.0
Standard,BNDL_GZDJP7,91728.3,84,1.0
Standard,BNDL_GZFWXG,44351.64,51,2.0
Standard,BNDL_GZLTTY,86439.38,101,4.0
Standard,BNDL_H0Z556,38725.86,95,4.0
Standard,BNDL_H1X69E,92004.71,179,2.0
Standard,BNDL_H2E5K2,90524.16,9,3.0
Standard,BNDL_H2RETN,45563.36,78,1.0
Standard,BNDL_H4NIAC,47143.2,82,4.0
Standard,BNDL_H5BLAO,78631.61,124,3.0
Standard,BNDL_H5RZZR,80091.36,130,2.0
Standard,BNDL_H66I45,74465.7,115,2.0
Standard,BNDL_H6JU4S,69007.2,86,4.0
Standard,BNDL_H6M304,90117.65,132,1.0
Standard,BNDL_H734XA,53473.37,151,1.0
Standard,BNDL_H7MGUJ,30071.56,58,4.0
Standard,BNDL_H7S9L8,23882.38,189,1.0
Standard,BNDL_H87WRO,26489.81,126,2.0
Standard,BNDL_H8LDG7,66060.92,4,4.0
Standard,BNDL_H8RA50,26135.74,6,1.0
Standard,BNDL_H8W6MJ,67872.17,157,2.0
Standard,BNDL_H921FF,88970.78,150,4.0
Standard,BNDL_H9C4AI,71149.45,191,3.0
Standard,BNDL_H9PVTD,10748.45,10,4.0
Standard,BNDL_HAGVL8,96212.65,192,4.0
Standard,BNDL_HAI3Q1,69691.76,86,4.0
Standard,BNDL_HBLYHN,67630.55,143,2.0
Standard,BNDL_HBQ0M4,21692.97,147,4.0
Standard,BNDL_HC0PBE,28372.79,156,3.0
Standard,BNDL_HCATC3,83530.73,179,3.0
Standard,BNDL_HCW4NB,73680.71,153,4.0
Standard,BNDL_HCY5B6,62848.53,52,1.0
Standard,BNDL_HCZSAW,78911.9,2,2.0
Standard,BNDL_HD2R3O,54106.83,79,1.0
Standard,BNDL_HD2VXJ,27198.15,66,3.0
Standard,BNDL_HE3WEN,83199.09,171,4.0
Standard,BNDL_HE7FRF,88166.33,53,2.0
Standard,BNDL_HE9BTG,52907.59,172,2.0
Standard,BNDL_HEEC78,75011.08,172,3.0
Standard,BNDL_HEI3RW,49165.52,6,4.0
Standard,BNDL_HESH20,68413.87,38,3.0
Standard,BNDL_HF27TZ,55301.14,174,4.0
Standard,BNDL_HF4AML,91793.31,115,4.0
Standard,BNDL_HFG45R,2725.06,185,4.0
Standard,BNDL_HFSCYM,61480.13,159,2.0
Standard,BNDL_HG97ZO,5174.28,70,3.0
Standard,BNDL_HGGTJ8,38388.38,19,2.0
Standard,BNDL_HGM640,21843.27,137,1.0
Standard,BNDL_HGXE1X,4213.34,127,2.0
Standard,BNDL_HGYLHR,9715.29,141,1.0
Standard,BNDL_HH07HV,32558.96,72,4.0
Standard,BNDL_HH8EKY,31016.51,82,1.0
Standard,BNDL_HH9FWN,75024.64,47,3.0
Standard,BNDL_HHS4W6,24593.49,31,3.0
Standard,BNDL_HIBGQ0,44730.16,33,2.0
Standard,BNDL_HJG78M,32382.94,162,3.0
Standard,BNDL_HJIVMB,41974.23,126,1.0
Standard,BNDL_HJVJ2R,69833.46,157,3.0
Standard,BNDL_HK93UM,79350.86,35,1.0
Standard,BNDL_HKU7AJ,87687.97,47,1.0
Standard,BNDL_HLH7UE,94662.57,165,4.0
Standard,BNDL_HM73UA,17031.76,41,3.0
Standard,BNDL_HMCGTP,52401.46,86,2.0
Standard,BNDL_HMQRU2,56462.47,33,3.0
Standard,BNDL_HO3P5P,46442.8,146,4.0
Standard,BNDL_HON3H7,16633.39,82,1.0
Standard,BNDL_HOT36O,31193.0,159,2.0
Standard,BNDL_HOYNDH,69514.16,102,3.0
Standard,BNDL_HP4GK5,75402.56,33,1.0
Standard,BNDL_HPRNSR,55601.33,157,1.0
Standard,BNDL_HPVLXF,79376.04,107,1.0
Standard,BNDL_HQ3IPI,37929.47,25,4.0
Standard,BNDL_HQPKA5,5037.81,196,3.0
Standard,BNDL_HQQWIM,97452.38,106,1.0
Standard,BNDL_HR1EJB,39511.72,143,3.0
Standard,BNDL_HRPIGV,62210.27,168,1.0
Standard,BNDL_HRWEV3,41340.11,139,2.0
Standard,BNDL_HSA6IX,17075.35,190,4.0
Standard,BNDL_HT2Q5F,79903.52,27,4.0
Standard,BNDL_HU2GWM,86167.14,173,4.0
Standard,BNDL_HUMYXV,87279.74,184,3.0
Standard,BNDL_HW30DT,26375.47,158,2.0
Standard,BNDL_HWSL2D,70959.12,101,4.0
Standard,BNDL_HWZ6ZY,62913.14,108,2.0
Standard,BNDL_HXL611,39993.12,112,2.0
Standard,BNDL_HXZC8O,7476.7,145,3.0
Standard,BNDL_HY4J95,45307.83,81,2.0
Standard,BNDL_HY6904,80029.21,22,4.0
Standard,BNDL_HY7UL2,10034.75,118,2.0
Standard,BNDL_HYA4MJ,40472.27,71,3.0
Standard,BNDL_HYGLU6,96170.83,60,1.0
Standard,BNDL_HYTX3Z,10669.08,66,3.0
Standard,BNDL_HYU1DE,39122.31,56,2.0
Standard,BNDL_HZ3097,33965.36,66,4.0
Standard,BNDL_HZFNL9,92575.59,167,1.0
Standard,BNDL_I0O4QJ,44377.31,77,2.0
Standard,BNDL_I0QCDA,12891.64,116,2.0
Standard,BNDL_I10FBH,10809.78,155,1.0
Standard,BNDL_I14EYJ,69485.6,188,1.0
Standard,BNDL_I1ULKY,48320.29,104,4.0
Standard,BNDL_I1YWSQ,8736.87,29,2.0
Standard,BNDL_I1ZGPY,26627.65,89,4.0
Standard,BNDL_I20W36,8557.84,67,1.0
Standard,BNDL_I3YU03,66894.89,72,4.0
Standard,BNDL_I3ZA9L,31266.62,167,3.0
Standard,BNDL_I49M7K,22344.5,58,3.0
Standard,BNDL_I4KUTN,5504.59,11,4.0
Standard,BNDL_I4UE69,55597.65,57,4.0
Standard,BNDL_I4UHMI,34853.3,24,2.0
Standard,BNDL_I5WR4Q,67797.21,25,1.0
Standard,BNDL_I68OOW,91357.43,190,2.0
Standard,BNDL_I6G6YV,57089.54,133,3.0
Standard,BNDL_I6HPV1,61006.7,161,2.0
Standard,BNDL_I6RD8E,31818.36,35,3.0
Standard,BNDL_I7A8I8,67081.81,72,2.0
Standard,BNDL_I7DR61,62222.77,24,1.0
Standard,BNDL_I7J1G1,61686.06,29,2.0
Standard,BNDL_I7KLIM,61531.91,133,4.0
Standard,BNDL_I7QMDX,63493.37,81,3.0
Standard,BNDL_I8H30O,24963.18,186,3.0
Standard,BNDL_I8N2V1,42052.78,40,3.0
Standard,BNDL_I90QK1,30512.07,167,3.0
Standard,BNDL_IA0DLB,48443.07,145,3.0
Standard,BNDL_IA2O0K,88882.16,169,2.0
Standard,BNDL_IA4UP7,56927.34,34,2.0
Standard,BNDL_IA6MSP,92800.17,195,1.0
Standard,BNDL_IBKMQJ,22178.95,133,2.0
Standard,BNDL_IBLKKQ,76325.51,23,4.0
Standard,BNDL_IBO6SG,8132.15,176,3.0
Standard,BNDL_IBQI2Z,67777.28,48,4.0
Standard,BNDL_ICAC7W,74872.6,41,4.0
Standard,BNDL_ICC38W,58032.18,143,4.0
Standard,BNDL_ICEVJW,20791.24,154,3.0
Standard,BNDL_ICWWMP,23106.04,196,1.0
Standard,BNDL_IDCKDN,61407.64,63,3.0
Standard,BNDL_IDR9OW,6336.01,102,2.0
Standard,BNDL_IDWRRR,59444.37,132,2.0
Standard,BNDL_IEIJHA,34871.5,6,3.0
Standard,BNDL_IF0GVA,28595.35,71,4.0
Standard,BNDL_IF3TE1,77487.29,91,1.0
Standard,BNDL_IF4CYT,33208.73,136,1.0
Standard,BNDL_IFF9YS,15665.7,79,4.0
Standard,BNDL_IFJ2TF,98773.27,192,3.0
Standard,BNDL_IFPE7V,91594.01,192,1.0
Standard,BNDL_IFYIUN,45590.47,12,1.0
Standard,BNDL_IGQUYY,2589.35,125,3.0
Standard,BNDL_IH44ZK,84128.63,54,2.0
Standard,BNDL_IIALDM,66361.69,61,4.0
Standard,BNDL_III4WN,38146.38,111,4.0
Standard,BNDL_IIUBX3,64753.1,59,1.0
Standard,BNDL_IIYM68,60129.04,156,1.0
Standard,BNDL_IJ8295,30564.7,108,3.0
Standard,BNDL_IJIJK3,31828.55,120,4.0
Standard,BNDL_IJLDB4,65132.36,176,2.0
Standard,BNDL_IKV9F7,64869.37,93,2.0
Standard,BNDL_ILJ4Z3,10666.41,166,2.0
Standard,BNDL_IM6CP7,38147.37,99,3.0
Standard,BNDL_IMDQ9V,31101.46,3,4.0
Standard,BNDL_IMPDRP,2726.16,194,3.0
Standard,BNDL_INW2U3,57426.9,159,4.0
Standard,BNDL_IOSELD,43777.55,170,2.0
Standard,BNDL_IOT9OJ,34665.61,24,3.0
Standard,BNDL_IP5J0Z,72853.65,96,2.0
Standard,BNDL_IP5UUC,11416.06,179,3.0
Standard,BNDL_IPFG8Y,95412.9,112,3.0
Standard,BNDL_IPHOTC,72949.64,177,2.0
Standard,BNDL_IPXDT6,7762.69,54,2.0
Standard,BNDL_IQ3ZXX,4249.75,141,2.0
Standard,BNDL_IRYI5R,50245.12,185,4.0
Standard,BNDL_IS41J4,27391.15,168,1.0
Standard,BNDL_ISGQSO,54878.75,78,4.0
Standard,BNDL_ISIWFV,62598.02,170,2.0
Standard,BNDL_IU9QT7,1271.39,170,1.0
Standard,BNDL_IUJ7XI,67714.09,77,4.0
Standard,BNDL_IV0IRO,41818.93,86,4.0
Standard,BNDL_IW9E58,7478.58,174,1.0
Standard,BNDL_IWHB99,46099.53,121,1.0
Standard,BNDL_IWWGY0,41524.89,179,3.0
Standard,BNDL_IXD5DL,90596.13,151,2.0
Standard,BNDL_IY82UZ,79093.57,110,3.0
Standard,BNDL_IYGKKT,66866.52,20,4.0
Standard,BNDL_IYIWH2,59270.35,163,2.0
Standard,BNDL_IZDJ75,1765.75,39,1.0
Standard,BNDL_IZDO1G,91753.87,19,3.0
Standard,BNDL_IZO60K,16296.84,92,2.0
Standard,BNDL_J04B4H,33880.52,47,1.0
Standard,BNDL_J05RIR,74355.96,166,2.0
Standard,BNDL_J0C29E,65079.81,181,3.0
Standard,BNDL_J0CTWJ,35633.15,139,2.0
Standard,BNDL_J28H4Q,12727.77,12,1.0
Standard,BNDL_J2F4CX,99753.11,161,4.0
Standard,BNDL_J2L1Z8,8356.41,72,3.0
Standard,BNDL_J2YANB,84881.97,184,2.0
Standard,BNDL_J30EO9,31350.53,70,3.0
Standard,BNDL_J3LCQG,46732.22,173,3.0
Standard,BNDL_J3QX4E,33376.95,35,4.0
Standard,BNDL_J3VA31,9223.1,186,1.0
Standard,BNDL_J3VCAJ,62297.33,83,3.0
Standard,BNDL_J4LB1L,27369.51,82,3.0
Standard,BNDL_J4NDEX,28002.09,179,4.0
Standard,BNDL_J4NKLW,49567.39,60,1.0
Standard,BNDL_J4XYAL,4096.91,168,3.0
Standard,BNDL_J51ITT,74629.36,185,4.0
Standard,BNDL_J57JDO,22542.14,62,3.0
Standard,BNDL_J5GJ3X,27687.91,21,1.0
Standard,BNDL_J5TLHX,57695.7,149,4.0
Standard,BNDL_J6R1VQ,73060.17,7,2.0
Standard,BNDL_J7SGZN,14050.04,122,3.0
Standard,BNDL_J875NM,4886.48,197,1.0
Standard,BNDL_J8EZID,33425.5,122,3.0
Standard,BNDL_J8FOJ0,40811.92,159,2.0
Standard,BNDL_J91OQ0,9185.75,15,3.0
Standard,BNDL_J9AJKQ,29496.89,132,4.0
Standard,BNDL_J9ZY9S,31529.11,114,3.0
Standard,BNDL_JA0N7Z,99737.27,125,4.0
Standard,BNDL_JA9J0B,24186.85,82,2.0
Standard,BNDL_JAQ7R5,31155.43,54,1.0
Standard,BNDL_JAW40I,47895.39,125,2.0
Standard,BNDL_JB592R,92722.23,158,4.0
Standard,BNDL_JBKP0B,23063.97,129,3.0
Standard,BNDL_JBUG8Q,76451.25,41,1.0
Standard,BNDL_JCXB3Y,64005.83,154,2.0
Standard,BNDL_JD27KR,27360.42,78,4.0
Standard,BNDL_JDRIXP,63779.04,155,3.0
Standard,BNDL_JENTXI,17312.85,78,4.0
Standard,BNDL_JF97SJ,3302.24,28,4.0
Standard,BNDL_JFFA08,33525.41,57,1.0
Standard,BNDL_JFLVKI,15318.87,57,3.0
Standard,BNDL_JGSPTH,53977.69,86,2.0
Standard,BNDL_JH31N4,17705.22,78,4.0
Standard,BNDL_JH550Q,77246.56,136,1.0
Standard,BNDL_JHOCNG,81421.39,132,2.0
Standard,BNDL_JIFKXL,2295.93,6,1.0
Standard,BNDL_JIFM0Z,85581.61,71,2.0
Standard,BNDL_JIL422,67173.39,179,3.0
Standard,BNDL_JITBK6,51266.3,53,2.0
Standard,BNDL_JIW127,27441.11,156,1.0
Standard,BNDL_JIW9S6,10429.57,152,3.0
Standard,BNDL_JIWFN8,54529.45,56,1.0
Standard,BNDL_JJQ1HD,29452.7,169,4.0
Standard,BNDL_JKAUJT,20085.84,162,2.0
Standard,BNDL_JKL3G4,3012.96,185,1.0
Standard,BNDL_JKLGPI,77035.71,170,1.0
Standard,BNDL_JLJ5Q0,9489.17,82,1.0
Standard,BNDL_JM0WV6,53430.99,113,1.0
Standard,BNDL_JMK1ZU,39550.11,93,4.0
Standard,BNDL_JMOFBN,31154.25,104,4.0
Standard,BNDL_JMQ84N,32034.42,61,4.0
Standard,BNDL_JN649H,99501.66,96,4.0
Standard,BNDL_JOC7SY,15698.98,147,3.0
Standard,BNDL_JOONWN,67449.07,157,3.0
Standard,BNDL_JPMZWS,57330.01,93,3.0
Standard,BNDL_JPSC0M,53295.51,57,4.0
Standard,BNDL_JQ11C5,37096.89,126,1.0
Standard,BNDL_JQIU4W,97204.38,170,2.0
Standard,BNDL_JRJFF2,97632.46,18,1.0
Standard,BNDL_JS6LJM,78109.93,78,4.0
Standard,BNDL_JSEC2V,45023.12,166,4.0
Standard,BNDL_JSM4JS,90929.37,13,2.0
Standard,BNDL_JST55R,73279.52,142,4.0
Standard,BNDL_JSWUNG,44071.93,35,2.0
Standard,BNDL_JT2RP3,16492.93,172,4.0
Standard,BNDL_JTNKVO,16594.84,3,2.0
Standard,BNDL_JU1O73,57374.02,184,1.0
Standard,BNDL_JUZDVJ,56427.24,159,1.0
Standard,BNDL_JV68Z6,7815.71,29,4.0
Standard,BNDL_JVWMPS,70576.83,32,3.0
Standard,BNDL_JWM9RC,72238.41,120,4.0
Standard,BNDL_JX6B8X,25986.46,39,3.0
Standard,BNDL_JX9NOH,51352.52,151,2.0
Standard,BNDL_JXNRBE,87030.1,149,1.0
Standard,BNDL_JXQS8Y,85032.41,73,2.0
Standard,BNDL_JYJ0K1,99109.89,41,4.0
Standard,BNDL_JZ7VI9,62314.88,154,2.0
Standard,BNDL_K0P373,68389.4,193,4.0
Standard,BNDL_K1OEO0,53388.41,88,2.0
Standard,BNDL_K1UKJD,44793.17,94,4.0
Standard,BNDL_K27RO8,2973.04,143,1.0
Standard,BNDL_K2AU52,66443.06,76,3.0
Standard,BNDL_K2MJ4Z,90003.36,1,2.0
Standard,BNDL_K3F79J,27512.95,41,4.0
Standard,BNDL_K3M45L,96003.99,69,1.0
Standard,BNDL_K3NNLZ,31406.9,196,4.0
Standard,BNDL_K549ZH,27758.56,186,2.0
Standard,BNDL_K5SYVK,47839.1,60,4.0
Standard,BNDL_K602JW,95996.74,140,4.0
Standard,BNDL_K6WIJ9,92549.75,78,3.0
Standard,BNDL_K6ZLE8,97046.83,143,1.0
Standard,BNDL_K7GGSF,87140.04,189,2.0
Standard,BNDL_K86JS9,52678.3,32,2.0
Standard,BNDL_K9EF28,56453.25,6,4.0
Standard,BNDL_KB8GQH,40256.41,183,3.0
Standard,BNDL_KBS0XM,35808.12,71,4.0
Standard,BNDL_KBVUQV,52150.69,33,3.0
Standard,BNDL_KC5L72,19059.41,169,1.0
Standard,BNDL_KCDGQT,87496.88,62,4.0
Standard,BNDL_KCJOT7,41526.92,121,4.0
Standard,BNDL_KCQIRH,58303.92,13,2.0
Standard,BNDL_KCU9O3,6627.05,133,4.0
Standard,BNDL_KCYKDD,30741.03,35,4.0
Standard,BNDL_KD7MY0,29423.03,96,2.0
Standard,BNDL_KDA9YG,18849.21,91,2.0
Standard,BNDL_KEBMPY,77544.9,99,3.0
Standard,BNDL_KFHADA,82150.58,98,4.0
Standard,BNDL_KFYHGX,64312.0,73,4.0
Standard,BNDL_KFZ1QD,5614.16,76,4.0
Standard,BNDL_KG69Y3,65168.45,65,3.0
Standard,BNDL_KG6CB8,18940.17,70,4.0
Standard,BNDL_KG6ZXN,89504.16,11,4.0
Standard,BNDL_KG8HOZ,45630.69,107,3.0
Standard,BNDL_KG9NMT,1750.53,171,4.0
Standard,BNDL_KGJR8N,19798.24,194,2.0
Standard,BNDL_KGQ46P,81898.31,43,2.0
Standard,BNDL_KHPS4L,48466.35,154,4.0
Standard,BNDL_KI5WIN,5445.3,72,1.0
Standard,BNDL_KI6OM9,78726.26,47,2.0
Standard,BNDL_KIH54E,69247.06,113,4.0
Standard,BNDL_KIZ4D8,90697.97,187,4.0
Standard,BNDL_KJAU69,13046.33,70,1.0
Standard,BNDL_KJX7CZ,8591.22,86,2.0
Standard,BNDL_KJYLDU,5146.24,66,3.0
Standard,BNDL_KK4E8B,16531.61,160,1.0
Standard,BNDL_KKJBWV,10573.94,95,4.0
Standard,BNDL_KKO1AT,5676.62,21,1.0
Standard,BNDL_KKPCHV,13791.05,130,2.0
Standard,BNDL_KKV54D,39063.47,21,1.0
Standard,BNDL_KKWIUB,65521.18,180,2.0
Standard,BNDL_KLAWKR,22925.33,178,1.0
Standard,BNDL_KM5DBV,62323.97,136,1.0
Standard,BNDL_KMENXA,46906.49,32,4.0
Standard,BNDL_KMLQII,30445.84,193,4.0
Standard,BNDL_KMQ57O,29826.49,172,1.0
Standard,BNDL_KMY1DV,46969.97,18,2.0
Standard,BNDL_KN8IWV,87247.78,180,1.0
Standard,BNDL_KNBSRK,30239.41,148,1.0
Standard,BNDL_KNQM4B,24353.39,113,3.0
Standard,BNDL_KNSAL1,97085.41,14,2.0
Standard,BNDL_KO2343,28400.45,161,2.0
Standard,BNDL_KORURJ,77556.21,120,3.0
Standard,BNDL_KP9EAM,28283.26,167,4.0
Standard,BNDL_KPKH22,91260.2,169,1.0
Standard,BNDL_KPRPAA,24846.76,151,1.0
Standard,BNDL_KPVWFX,29909.35,3,4.0
Standard,BNDL_KPZXR7,75254.67,7,1.0
Standard,BNDL_KQ1UT2,87984.77,82,1.0
Standard,BNDL_KQX3D8,73044.0,78,4.0
Standard,BNDL_KR2KWR,1320.39,117,3.0
Standard,BNDL_KR99WP,33345.44,191,4.0
Standard,BNDL_KRHIG3,5551.33,44,1.0
Standard,BNDL_KS82DW,99329.17,157,4.0
Standard,BNDL_KSIHC9,72000.82,119,2.0
Standard,BNDL_KSR5KY,48752.87,9,3.0
Standard,BNDL_KTLIA0,68057.33,72,4.0
Standard,BNDL_KTZCQZ,12802.96,51,4.0
Standard,BNDL_KTZNF2,42047.88,160,2.0
Standard,BNDL_KU20MH,66226.9,100,1.0
Standard,BNDL_KU5V7U,29465.29,192,1.0
Standard,BNDL_KUG4XJ,20309.68,76,1.0
Standard,BNDL_KW0F0X,52738.09,52,4.0
Standard,BNDL_KW56IT,20587.56,110,1.0
Standard,BNDL_KX0MRK,98701.0,23,3.0
Standard,BNDL_KX36LF,10680.68,75,2.0
Standard,BNDL_KX4S0S,80161.61,86,4.0
Standard,BNDL_KXD3MO,19015.85,106,2.0
Standard,BNDL_KXTDB4,19419.38,115,2.0
Standard,BNDL_KYLAL8,13640.98,35,3.0
Standard,BNDL_KYMMCG,49369.76,92,3.0
Standard,BNDL_KYYEN2,91255.26,56,4.0
Standard,BNDL_KZ5QEQ,70489.43,16,3.0
Standard,BNDL_KZF9LO,42726.51,117,3.0
Standard,BNDL_KZM5IQ,89590.46,85,2.0
Standard,BNDL_KZRF5L,39541.72,28,3.0
Standard,BNDL_L04LFE,68800.02,196,4.0
Standard,BNDL_L0LSW6,51582.58,86,3.0
Standard,BNDL_L1NE1Q,31545.18,167,4.0
Standard,BNDL_L1NY8C,8396.67,96,3.0
Standard,BNDL_L1O1S3,46718.93,180,1.0
Standard,BNDL_L25ZDZ,55544.15,140,2.0
Standard,BNDL_L2OC0A,50926.99,86,3.0
Standard,BNDL_L31Q3Z,98922.67,141,3.0
Standard,BNDL_L32JMZ,46552.9,50,2.0
Standard,BNDL_L3GVYN,62657.88,15,4.0
Standard,BNDL_L44V6W,29024.69,87,3.0
Standard,BNDL_L5LT78,64773.69,92,3.0
Standard,BNDL_L6O7WJ,12520.3,92,1.0
Standard,BNDL_L6VZHR,90079.57,117,3.0
Standard,BNDL_L75FJJ,30663.36,48,4.0
Standard,BNDL_L79QOV,85290.95,59,2.0
Standard,BNDL_L7ILQY,8396.96,65,3.0
Standard,BNDL_L7RG1V,70268.67,16,3.0
Standard,BNDL_L82WEO,13714.66,68,4.0
Standard,BNDL_L863UF,88302.62,6,1.0
Standard,BNDL_L8QBO2,8661.96,48,3.0
Standard,BNDL_L8WLFL,86314.74,146,2.0
Standard,BNDL_L9L4D9,20610.98,186,1.0
Standard,BNDL_L9MUHI,79795.74,126,1.0
Standard,BNDL_L9U7DJ,92078.06,11,1.0
Standard,BNDL_LA4GMZ,91726.42,169,2.0
Standard,BNDL_LBR3UP,88647.31,137,1.0
Standard,BNDL_LBU5LA,66754.66,14,3.0
Standard,BNDL_LCCGRI,85111.04,132,3.0
Standard,BNDL_LCS07C,91857.58,164,2.0
Standard,BNDL_LDJERA,95443.29,94,4.0
Standard,BNDL_LEFEGI,64371.77,108,2.0
Standard,BNDL_LEMXI3,85107.82,110,1.0
Standard,BNDL_LF20KI,28753.37,135,2.0
Standard,BNDL_LF7ATI,39451.57,73,3.0
Standard,BNDL_LFA9Y3,15608.23,74,1.0
Standard,BNDL_LFNQJ4,94657.47,10,2.0
Standard,BNDL_LG52J6,96190.55,85,3.0
Standard,BNDL_LGRKAM,25859.69,94,3.0
Standard,BNDL_LGX87L,16290.76,144,3.0
Standard,BNDL_LHE1XK,55141.56,131,2.0
Standard,BNDL_LI4MI1,5920.15,118,1.0
Standard,BNDL_LI4X60,21092.89,54,1.0
Standard,BNDL_LI8JKR,37706.14,7,1.0
Standard,BNDL_LIHH8K,75437.88,94,3.0
Standard,BNDL_LJ6THK,66732.64,122,2.0
Standard,BNDL_LJ9JSC,84312.01,123,3.0
Standard,BNDL_LKIHC6,61422.41,33,1.0
Standard,BNDL_LKJYFT,47770.34,167,3.0
Standard,BNDL_LLF72X,69902.91,105,2.0
Standard,BNDL_LMFIL7,62838.35,156,2.0
Standard,BNDL_LNDM6T,15689.75,89,2.0
Standard,BNDL_LNKWMI,1008.88,31,1.0
Standard,BNDL_LNM8LQ,82022.53,161,4.0
Standard,BNDL_LONX8V,31706.34,25,1.0
Standard,BNDL_LOOY4K,28695.8,96,3.0
Standard,BNDL_LPVBS2,13764.66,35,4.0
Standard,BNDL_LQP648,53494.91,168,4.0
Standard,BNDL_LQZ64M,53837.56,94,1.0
Standard,BNDL_LR93RV,59694.48,104,2.0
Standard,BNDL_LRFOYP,96144.94,198,4.0
Standard,BNDL_LSUJ98,71701.42,71,4.0
Standard,BNDL_LT6J1K,60037.9,82,2.0
Standard,BNDL_LTN29B,7509.81,165,1.0
Standard,BNDL_LTSHUQ,39712.97,124,2.0
Standard,BNDL_LU3DMM,23418.19,195,4.0
Standard,BNDL_LUF2M3,79832.27,50,1.0
Standard,BNDL_LVGG1U,72140.54,170,2.0
Standard,BNDL_LW1GHA,51133.0,110,3.0
Standard,BNDL_LW1W26,33412.62,23,4.0
Standard,BNDL_LWTCER,14739.51,49,3.0
Standard,BNDL_LWY92T,46461.35,117,4.0
Standard,BNDL_LX0IC6,25305.71,14,2.0
Standard,BNDL_LX6BDW,16089.53,75,3.0
Standard,BNDL_LXA8AA,77927.54,103,4.0
Standard,BNDL_LXDMHF,3732.55,103,3.0
Standard,BNDL_LXTI6T,10047.18,117,3.0
Standard,BNDL_LYI0MK,87833.38,27,3.0
Standard,BNDL_LYJNUB,47148.94,64,1.0
Standard,BNDL_LYWA7I,12596.68,93,4.0
Standard,BNDL_M0GHSO,85179.65,121,3.0
Standard,BNDL_M0UFYX,8596.84,161,4.0
Standard,BNDL_M0Z5MJ,48672.47,59,3.0
Standard,BNDL_M1OR99,25148.09,17,3.0
Standard,BNDL_M1ZKP5,98738.53,32,2.0
Standard,BNDL_M25IO2,3109.94,91,3.0
Standard,BNDL_M2AJ63,35529.47,127,2.0
Standard,BNDL_M2EWP4,8202.51,33,2.0
Standard,BNDL_M2GI63,91434.84,20,3.0
Standard,BNDL_M2TNER,2211.53,56,4.0
Standard,BNDL_M3HGRP,29023.41,108,2.0
Standard,BNDL_M3L93V,72821.1,119,1.0
Standard,BNDL_M4ZFEH,41541.23,117,2.0
Standard,BNDL_M5JWQQ,32113.21,95,1.0
Standard,BNDL_M5KG93,85208.6,158,3.0
Standard,BNDL_M5W2WG,64641.01,1,2.0
Standard,BNDL_M62ZTV,6440.66,179,4.0
Standard,BNDL_M65Z8G,10262.21,186,4.0
Standard,BNDL_M7OPYB,48335.31,2,2.0
Standard,BNDL_M7R1F4,80154.28,79,1.0
Standard,BNDL_M8S2MM,54105.36,168,1.0
Standard,BNDL_M9OXJZ,77760.91,17,2.0
Standard,BNDL_MA05H3,66600.44,126,2.0
Standard,BNDL_MAG2CR,10807.43,4,4.0
Standard,BNDL_MB80EK,66038.19,179,1.0
Standard,BNDL_MCC7ET,22337.59,32,2.0
Standard,BNDL_MCFANM,59533.39,68,1.0
Standard,BNDL_MCGLT3,62288.21,142,3.0
Standard,BNDL_ME7VC1,9122.91,105,1.0
Standard,BNDL_ME9QR8,59965.31,75,1.0
Standard,BNDL_MEJPVK,90182.22,145,1.0
Standard,BNDL_MEO8LJ,94299.26,97,4.0
Standard,BNDL_MEQVUF,83157.96,102,1.0
Standard,BNDL_MEYPKG,6477.98,173,1.0
Standard,BNDL_MFLNYU,22689.89,117,3.0
Standard,BNDL_MG0NRC,6035.82,37,1.0
Standard,BNDL_MHI3NX,39300.61,38,4.0
Standard,BNDL_MI23TG,35088.92,177,3.0
Standard,BNDL_MI5IJC,20070.77,79,2.0
Standard,BNDL_MIA2QO,39646.56,191,3.0
Standard,BNDL_MIHVOU,49874.58,22,3.0
Standard,BNDL_MLBK5C,87135.58,174,3.0
Standard,BNDL_MLFJ16,46375.32,21,2.0
Standard,BNDL_MM6RG0,29881.84,182,2.0
Standard,BNDL_MM756K,84239.36,135,3.0
Standard,BNDL_MMJL3I,38343.22,176,2.0
Standard,BNDL_MN2QTF,11736.33,104,3.0
Standard,BNDL_MN9TV1,45862.99,114,2.0
Standard,BNDL_MNB3J0,96427.48,19,1.0
Standard,BNDL_MNINJ5,4438.76,187,4.0
Standard,BNDL_MNZRVN,77756.85,35,4.0
Standard,BNDL_MOLPZX,82611.78,98,1.0
Standard,BNDL_MONN2J,91894.77,186,2.0
Standard,BNDL_MOREHA,71821.35,132,4.0
Standard,BNDL_MOU0YN,32338.14,39,4.0
Standard,BNDL_MP1G1F,94740.61,194,2.0
Standard,BNDL_MP7FYS,88580.2,99,3.0
Standard,BNDL_MPOVK6,80020.18,2,1.0
Standard,BNDL_MPSRTT,84217.32,140,1.0
Standard,BNDL_MQ0CBJ,75383.82,135,4.0
Standard,BNDL_MQ3XPG,8147.35,159,3.0
